,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
P34556,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.5359610497089999,1.61538461538,-0.198412698413,False
P34558,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,0.0,0.0,Euk+Bac,11,2,0.304636097349,0.564102564103,-0.0873015873016,False
P34559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,True
P34560,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,8,0,0.562335144619,2.60714285714,2.04761904762,False
P34561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
P34562,0.0,0.0,0.0,0.33333333333299997,0.222222222222,0.444444444444,0.0,0.0,Eumetazoa,9,1,1.06085694716,3.55555555556,1.13095238095,False
P34563,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,Euk_Archaea,8,2,0.661563238158,1.13333333333,0.821428571429,False
P34565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
P34567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P34568,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.28205128205,0.420634920635,False
P34569,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,6,0,0.6931471805600001,3.0,0.0,False
P34572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,0,-0.0,0.0,0.0,False
P34574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
P34575,0.46153846153800004,0.0,0.38461538461499994,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.0123308390999999,0.564102564103,-0.0873015873016,False
P34576,0.0,0.0,0.222222222222,0.555555555556,0.0,0.222222222222,0.0,0.0,Eukaryota,9,3,0.99502699018,3.27272727273,0.453456221198,False
P34577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,5.0,,False
P34578,0.0,0.0,0.0,0.25,0.166666666667,0.5,0.0,0.08333333333330001,Eumetazoa,12,1,1.1988493129100002,3.0,-0.206349206349,False
P34579,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.304636097349,1.48717948718,-0.126984126984,False
P34580,0.0769230769231,0.153846153846,0.307692307692,0.46153846153800004,0.0,0.0,0.0,0.0,Eukaryota,13,0,1.2047933096899999,1.05128205128,0.14682539682499998,False
P34582,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,7.0,,False
P34583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
P34594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,3,1,-0.0,1.0,-0.666666666667,False
P34595,0.0,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.555555555556,Ecdysozoa,9,2,0.6869615765970001,4.32727272727,-0.5733333333330001,False
P34599,0.0,0.0,0.23076923076900002,0.307692307692,0.0769230769231,0.38461538461499994,0.0,0.0,Eumetazoa,13,0,1.2658567518700001,3.25641025641,1.61111111111,False
P34600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.692307692308,-0.0555555555556,False
P34603,0.0,0.0,0.0,0.444444444444,0.0,0.444444444444,0.0,0.111111111111,Eumetazoa,9,1,0.9649629230069999,3.77777777778,-0.4,False
P34604,0.25,0.166666666667,0.25,0.33333333333299997,0.0,0.0,0.0,0.0,Eukaryota,12,1,1.35797785499,1.05128205128,-0.162698412698,False
P34605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,0.0277777777778,False
P34607,0.0,0.0,0.181818181818,0.545454545455,0.0909090909091,0.0909090909091,0.0,0.0909090909091,Eukaryota,11,0,1.29454516584,3.30909090909,-0.62962962963,False
P34610,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,4,0.500402423538,2.33333333333,-0.8961038961040001,False
P34611,0.0909090909091,0.0,0.181818181818,0.0,0.0,0.636363636364,0.0,0.0909090909091,Eumetazoa,11,0,1.0335620542100001,3.92727272727,-0.5733333333330001,False
P34615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,0,-0.0,None,,False
P34616,0.0,0.0,0.714285714286,0.0,0.0,0.28571428571400004,0.0,0.0,Euk+Bac,7,0,0.598269588585,3.61904761905,-0.861111111111,False
P34617,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.6791932659919999,1.02564102564,-0.15873015873,False
P34618,0.0,0.1,0.0,0.3,0.1,0.5,0.0,0.0,Eumetazoa,10,1,1.16828245018,3.74545454545,-0.613333333333,False
P34622,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,3.0,,False
P34623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,0,-0.0,0.436363636364,-0.00666666666667,False
P34624,0.0,0.0,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.6870920273800001,2.28205128205,0.00793650793651,False
P34629,0.0,0.0,0.692307692308,0.23076923076900002,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.790267968075,1.84615384615,0.0238095238095,False
P34630,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.0,0.0,True
P34631,0.0,0.0,0.0,0.846153846154,0.0769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.5359610497089999,1.89743589744,-0.190476190476,False
P34633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,0.666666666667,,False
P34635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,0.666666666667,,False
P34638,0.0,0.0,0.0,0.75,0.125,0.125,0.0,0.0,Eukaryota,8,0,0.7356219397589999,2.17857142857,0.166666666667,False
P34640,0.153846153846,0.0,0.153846153846,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.8305178252869999,1.07692307692,0.5039682539679999,False
P34641,0.0,0.0,0.0,0.0,0.5,0.166666666667,0.0,0.33333333333299997,Opisthokonta,6,1,1.0114042647100001,2.09523809524,-0.181818181818,False
P34642,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,1.05128205128,0.0952380952381,False
P34643,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.545454545455,0.0,0.0,Eumetazoa,11,1,0.9164648855390001,2.77272727273,-0.36774193548399997,False
P34644,0.5714285714289999,0.0,0.28571428571400004,0.0,0.0,0.14285714285700002,0.0,0.0,Cellular_organisms,7,6,0.955699891113,3.92307692308,2.4880952381,False
P34647,0.0,0.363636363636,0.0909090909091,0.545454545455,0.0,0.0,0.0,0.0,Eukaryota,11,1,0.9164648855390001,1.01515151515,0.0888888888889,False
P34648,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,2,0.60016607316,2.48717948718,0.440476190476,False
P34649,0.666666666667,0.0,0.111111111111,0.0,0.111111111111,0.111111111111,0.0,0.0,Cellular_organisms,9,3,1.0027182645200001,3.51515151515,2.49216589862,False
P34650,0.0,0.0,0.846153846154,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,True
P34652,0.0,0.0,0.0,0.923076923077,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.271189373042,1.84615384615,0.488095238095,False
P34653,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.71794871795,0.35317460317500005,False
P34655,0.0,0.0,0.714285714286,0.0,0.28571428571400004,0.0,0.0,0.0,Euk+Bac,7,3,0.598269588585,2.66666666667,0.0,True
P34656,0.0,0.0,0.0,0.363636363636,0.0909090909091,0.363636363636,0.0,0.181818181818,Eumetazoa,11,0,1.26365443188,3.30909090909,1.59333333333,False
P34657,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,2.12820512821,-0.0198412698413,False
P34659,0.0,0.45454545454499995,0.0,0.545454545455,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.689009238477,0.794871794872,0.18650793650800002,False
P34660,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,Opisthokonta,8,0,0.661563238158,1.5,1.16666666667,False
P34661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.538461538462,0.07142857142860001,False
P34662,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.384615384615,-0.00793650793651,False
P34663,0.0,0.0,0.0,0.0,0.166666666667,0.666666666667,0.0,0.166666666667,Eumetazoa,6,1,0.8675632284810001,2.66666666667,-0.933333333333,False
P34664,0.0,0.0,0.0,0.125,0.375,0.375,0.0,0.125,Opisthokonta,8,1,1.25548232518,2.38888888889,-0.3125,False
P34666,0.38461538461499994,0.0,0.538461538462,0.0769230769231,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.898137003188,0.307692307692,-0.047619047619,False
P34668,0.23076923076900002,0.0769230769231,0.0,0.38461538461499994,0.307692307692,0.0,0.0,0.0,Eukaryota,13,0,1.2658567518700001,2.30769230769,0.674603174603,False
P34669,0.0,0.0,0.0,0.615384615385,0.38461538461499994,0.0,0.0,0.0,Eukaryota,13,0,0.666278442415,1.05128205128,-0.162698412698,False
P34672,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Opisthokonta,3,0,0.636514168295,2.0,3.0,False
P34673,0.583333333333,0.0,0.25,0.166666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.9596147939120001,0.717948717949,-0.05952380952380001,False
P34675,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,4,0,0.6931471805600001,2.66666666667,0.0,False
P34676,0.0,0.0,0.23076923076900002,0.692307692308,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.790267968075,1.92307692308,-0.0396825396825,False
P34678,0.0909090909091,0.0,0.0909090909091,0.0909090909091,0.181818181818,0.545454545455,0.0,0.0,Eumetazoa,11,1,1.29454516584,3.75757575758,3.46666666667,False
P34680,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,6,0,0.636514168295,3.26666666667,2.0,False
P34681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,5,-0.0,1.28571428571,0.9523809523810001,False
P34683,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,Eumetazoa,9,0,0.636514168295,1.22222222222,-0.275,False
P34684,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.1,Eumetazoa,10,0,0.9433483923289999,2.88888888889,-0.47619047618999993,False
P34685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,0.07142857142860001,False
P34686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,0.25,False
P34687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,4.0,0.0,False
P34688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,2,-0.0,4.2,6.75,False
P34689,0.28571428571400004,0.0,0.428571428571,0.28571428571400004,0.0,0.0,0.0,0.0,Euk+Bac,7,1,1.0789922078799998,2.89285714286,0.23076923076900002,False
P34690,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,Eukaryota,10,0,0.950270539233,2.55555555556,1.54761904762,False
P34692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
P34696,0.111111111111,0.0,0.0,0.111111111111,0.0,0.666666666667,0.0,0.111111111111,Eumetazoa,9,1,1.0027182645200001,3.68888888889,0.40476190476199997,False
P34697,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,Cellular_organisms,10,1,0.6390318596500001,1.34545454545,1.33333333333,True
P34703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,1.02564102564,0.20238095238099998,False
P34707,0.0,0.0,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,Eumetazoa,6,0,0.45056120886600004,2.2,0.33333333333299997,False
P34708,0.0,0.0,0.0,0.5,0.125,0.375,0.0,0.0,Eukaryota,8,1,0.9743147528689999,2.33333333333,-0.4125,False
P34710,0.0,0.0,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,Eumetazoa,11,1,0.304636097349,0.166666666667,0.0,False
P34711,0.08333333333330001,0.0,0.0,0.25,0.33333333333299997,0.33333333333299997,0.0,0.0,Opisthokonta,12,1,1.2860573368700001,3.25641025641,0.424603174603,False
P34712,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,3,0.37677016125600005,1.56363636364,0.888888888889,True
P34713,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,Euk+Bac,5,6,0.500402423538,3.70909090909,4.52116402116,False
P34714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.538461538462,-0.031746031746,False
P34722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,8,-0.0,3.46153846154,1.3214285714299998,False
P34748,0.0,0.0,0.0,0.08333333333330001,0.0,0.916666666667,0.0,0.0,Eumetazoa,12,1,0.286835983056,0.769230769231,-0.119047619048,False
P34751,0.28571428571400004,0.0,0.5714285714289999,0.0,0.0,0.14285714285700002,0.0,0.0,Euk+Bac,7,0,0.955699891113,2.0,,False
P34766,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,Eumetazoa,10,0,0.325082973391,1.15555555556,0.1,False
P34803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
P34804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,2,-0.0,2.5,-1.5,False
P34808,0.0909090909091,0.363636363636,0.0,0.45454545454499995,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,0,1.16222554492,1.96363636364,0.446666666667,False
P34815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,9,4,-0.0,0.897435897436,-0.138888888889,False
P34885,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,6,7,0.45056120886600004,2.79487179487,0.23809523809500002,False
P34886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,8,0,-0.0,0.535714285714,0.23809523809500002,False
P34888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.282051282051,0.111111111111,False
P34889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,13,0,-0.0,0.461538461538,0.08333333333330001,False
P34891,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,Eumetazoa,5,0,1.05492016799,3.0,0.0,False
P34892,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,Eumetazoa,5,0,1.05492016799,3.0,0.0,False
P35129,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.846153846154,0.0238095238095,False
P35449,0.222222222222,0.0,0.33333333333299997,0.0,0.222222222222,0.222222222222,0.0,0.0,Euk+Bac,9,1,1.36892236074,3.8,2.75,False
P35602,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.304636097349,1.24242424242,0.2,False
P35603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
P35799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,2.0,,False
P35800,0.0,0.0,0.33333333333299997,0.0,0.0,0.666666666667,0.0,0.0,Eumetazoa,3,1,0.636514168295,5.33333333333,0.0,False
P36608,0.0,0.0,0.0,0.888888888889,0.111111111111,0.0,0.0,0.0,Eukaryota,9,4,0.34883209584299996,1.38461538462,-0.05952380952380001,False
P36609,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,Eukaryota,4,9,0.562335144619,3.97435897436,2.53174603175,False
P37165,0.0,0.23076923076900002,0.0769230769231,0.692307692308,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.12820512821,0.134920634921,False
P37209,0.0,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,0.0,0.0,Eumetazoa,7,1,0.410116318288,2.10714285714,-0.25,False
P37806,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,Eumetazoa,4,0,1.0397207708399998,2.5,-0.33333333333299997,False
P38433,0.0,0.0,0.25,0.33333333333299997,0.25,0.166666666667,0.0,0.0,Eukaryota,12,1,1.35797785499,3.30769230769,-0.0992063492063,False
P39055,0.0,0.0,0.0,0.636363636364,0.272727272727,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.859967281036,2.28205128205,0.00793650793651,False
P39745,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.35897435897,0.150793650794,False
P41779,0.0,0.0,0.0,0.33333333333299997,0.08333333333330001,0.583333333333,0.0,0.0,Eumetazoa,12,0,0.887694275799,2.25757575758,-0.12258064516100001,False
P41828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,7,-0.0,0.436363636364,0.14,False
P41829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,5,-0.0,0.533333333333,0.06,False
P41830,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,6,-0.0,0.866666666667,-0.07142857142860001,False
P41842,0.153846153846,0.0769230769231,0.0769230769231,0.615384615385,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.17865499634,1.61538461538,0.00793650793651,False
P41843,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,1,-0.0,0.690909090909,-0.09788359788360002,False
P41846,0.0,0.0,0.0,0.0769230769231,0.153846153846,0.769230769231,0.0,0.0,Eumetazoa,13,0,0.6870920273800001,1.51282051282,-0.0793650793651,False
P41847,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,Eukaryota,9,1,0.34883209584299996,1.53333333333,-0.428571428571,False
P41848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,0.355555555556,0.583333333333,False
P41849,0.0,0.0,0.33333333333299997,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,Ecdysozoa,3,1,1.09861228867,6.33333333333,2.0,False
P41855,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eumetazoa,6,0,0.45056120886600004,1.2,2.4,False
P41877,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,Eukaryota,10,2,0.610864302055,1.39393939394,-0.133333333333,False
P41879,0.0,0.0,0.0,0.0909090909091,0.0,0.8181818181820001,0.0,0.0909090909091,Eumetazoa,11,1,0.60016607316,2.21212121212,-0.451612903226,False
P41880,0.0,0.0,0.0,0.636363636364,0.272727272727,0.0909090909091,0.0,0.0,Eukaryota,11,1,0.859967281036,1.39393939394,-0.133333333333,False
P41883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,9,0,-0.0,0.0,0.0,False
P41885,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.538461538462,0.0,0.0,Eumetazoa,13,0,0.898137003188,2.76923076923,-0.37698412698399997,False
P41886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,0,-0.0,0.0,,False
P41931,0.916666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,False
P41932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,0.355555555556,0.583333333333,False
P41934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,2,-0.0,1.53333333333,-0.607142857143,False
P41935,0.0,0.0,0.0,0.33333333333299997,0.0,0.666666666667,0.0,0.0,Eumetazoa,9,1,0.636514168295,2.8,1.14285714286,False
P41936,0.0,0.0,0.0,0.222222222222,0.0,0.777777777778,0.0,0.0,Eumetazoa,9,1,0.529706199058,1.84444444444,-0.380952380952,False
P41937,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.286835983056,1.13636363636,0.06666666666669999,False
P41938,0.416666666667,0.0,0.166666666667,0.25,0.08333333333330001,0.08333333333330001,0.0,0.0,Cellular_organisms,12,1,1.4241299173500002,2.33333333333,-0.206349206349,False
P41941,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.41025641026,0.40079365079400003,False
P41942,0.111111111111,0.0,0.666666666667,0.0,0.222222222222,0.0,0.0,0.0,Euk+Bac,9,2,0.848685557726,2.72727272727,1.86507936508,True
P41949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
P41950,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,Eumetazoa,4,1,0.562335144619,2.2,3.0,False
P41951,0.0,0.0,0.0,0.33333333333299997,0.0,0.33333333333299997,0.0,0.33333333333299997,Ecdysozoa,3,1,1.09861228867,4.66666666667,-2.0,False
P41954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,0,-0.0,0.0,,False
P41956,0.0,0.0,0.153846153846,0.538461538462,0.307692307692,0.0,0.0,0.0,Eukaryota,13,0,0.983961446001,1.76923076923,0.035714285714300006,False
P41958,0.0,0.0,0.0,0.0,0.428571428571,0.5714285714289999,0.0,0.0,Eumetazoa,7,0,0.6829081047,1.71428571429,1.8333333333300001,False
P41977,0.666666666667,0.0,0.111111111111,0.222222222222,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,0.848685557726,0.911111111111,-0.011904761904799999,False
P41988,0.08333333333330001,0.416666666667,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.918427784993,0.820512820513,0.440476190476,False
P41990,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,3,-0.0,2.46666666667,-0.4,False
P41992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.564102564103,-0.0873015873016,False
P41993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,1,-0.0,2.66666666667,,False
P41994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
P41995,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,0.0,0.0,Eumetazoa,11,0,0.585952618304,1.38181818182,-0.268518518519,False
P41996,0.0,0.0,0.0,0.125,0.0,0.625,0.0,0.25,Eumetazoa,8,0,0.900256051269,2.28571428571,-0.615384615385,False
P41998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
P41999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,2,-0.0,0.533333333333,1.0,False
P42000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.846153846154,0.126984126984,False
P42168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,10,3,-0.0,1.0,-0.103174603175,False
P42169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,0,-0.0,0.666666666667,,False
P42170,0.8181818181820001,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.0,0.0,Cellular_organisms,11,0,0.60016607316,0.545454545455,0.12,False
P42171,0.0,0.0,0.0,0.0,0.5714285714289999,0.28571428571400004,0.0,0.14285714285700002,Opisthokonta,7,3,0.955699891113,1.8,-0.107142857143,False
P42573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,1.61538461538,-0.0952380952381,False
P43507,0.166666666667,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,6,1,0.45056120886600004,0.857142857143,0.666666666667,False
P43508,0.14285714285700002,0.0,0.0,0.8571428571430001,0.0,0.0,0.0,0.0,Eukaryota,7,2,0.410116318288,1.0,0.116883116883,False
P43509,0.125,0.0,0.125,0.75,0.0,0.0,0.0,0.0,Eukaryota,8,1,0.7356219397589999,1.0,0.116883116883,False
P43510,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,Eukaryota,10,1,0.6390318596500001,2.10909090909,0.941798941799,False
P45442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
P45894,0.0,0.0,0.444444444444,0.555555555556,0.0,0.0,0.0,0.0,Eukaryota,9,0,0.6869615765970001,1.33333333333,-0.311688311688,False
P45895,0.0,0.0,0.0,0.0,0.153846153846,0.846153846154,0.0,0.0,Eumetazoa,13,0,0.42932302193099997,0.794871794872,-0.0198412698413,False
P45896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,7,0,-0.0,0.571428571429,0.416666666667,False
P45897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,12,1,-0.0,0.153846153846,-0.0238095238095,False
P45961,0.0,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.0,0.428571428571,Ecdysozoa,7,2,1.0042424730500001,4.44444444444,0.8,False
P45962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,6,4,-0.0,1.53333333333,0.46428571428599996,False
P45963,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,Eumetazoa,4,2,0.562335144619,2.86666666667,,False
P45966,0.0,0.08333333333330001,0.0,0.75,0.0,0.166666666667,0.0,0.0,Eukaryota,12,1,0.7214636866930001,1.89743589744,-0.0873015873016,False
P45967,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,Eukaryota,5,0,0.500402423538,1.0,0.416666666667,False
P45968,0.28571428571400004,0.0,0.0,0.5714285714289999,0.14285714285700002,0.0,0.0,0.0,Eukaryota,7,0,0.955699891113,1.80952380952,-0.5277777777780001,False
P45969,0.0,0.0,0.25,0.666666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,0,0.8239592165009999,1.56060606061,-0.133333333333,False
P45970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,2,1,-0.0,1.33333333333,,False
