,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
P45844,Vertebrata,Eumetazoa,Opisthokonta,Eukaryota,Opisthokonta,Cellular_organisms,Eukaryota,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Opisthokonta,Opisthokonta
Q9P2H5,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
Q6GPH4,Mammalia,Eumetazoa,Mammalia,Mammalia,Mammalia,Opisthokonta,Vertebrata,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eumetazoa
Q8TED9,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q99456,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
ENSP00000383246,None,None,None,None,None,None,None,None,None,None,None,Opisthokonta,None
Q13237,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Vertebrata,Euk+Bac,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac
Q5BKY9,Mammalia,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Mammalia
Q68DD2,Mammalia,Opisthokonta,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Euk+Bac,Opisthokonta,Opisthokonta
Q9ULX7,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Eumetazoa,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac
Q9Y5R5,None,None,None,None,None,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Mammalia
Q5VVP1,None,None,Mammalia,None,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q96CW1,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q5JU00,Eukaryota,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9Y5G8,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Mammalia,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
Q9UNL4,Vertebrata,Eumetazoa,Opisthokonta,Eukaryota,Vertebrata,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q07021,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Opisthokonta,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota
P51149,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q5D862,Mammalia,Mammalia,Mammalia,Euk+Bac,Mammalia,Eumetazoa,Mammalia,Mammalia,Mammalia,Opisthokonta,Eukaryota,Euk+Bac,Eukaryota
O95475,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota
Q8N2A0,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eumetazoa,None,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Mammalia,Eumetazoa
Q8NB14,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
O95727,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
Q6IQ20,Euk+Bac,Euk+Bac,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Eukaryota,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms
O75190,Vertebrata,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac
Q8ND04,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eumetazoa,Eumetazoa
P23416,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Euk+Bac,Opisthokonta,Eumetazoa,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Opisthokonta,Eumetazoa
Q9BQC6,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
O75449,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Euk_Archaea,None,Cellular_organisms,Euk_Archaea,Euk_Archaea
Q6UXZ0,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
Q1A5X6,Vertebrata,Vertebrata,Mammalia,Mammalia,None,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata
Q9Y5P2,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q9BRY0,Eumetazoa,Eumetazoa,Vertebrata,Opisthokonta,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
P27986,Vertebrata,Eumetazoa,Vertebrata,Eukaryota,Vertebrata,Opisthokonta,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota
Q09470,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Opisthokonta,Eumetazoa,Eumetazoa,Cellular_organisms,Cellular_organisms,Cellular_organisms,Eumetazoa,Eumetazoa
Q9BYV9,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Vertebrata
P09430,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q13485,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q8N7X8,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia,Mammalia
Q8N7U6,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Mammalia,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
P12429,Vertebrata,Eukaryota,Eukaryota,Eumetazoa,Vertebrata,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
P18846,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Opisthokonta,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
O95050,Vertebrata,Eumetazoa,Eumetazoa,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Euk+Bac,Eumetazoa,Eumetazoa
Q06481,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Opisthokonta,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P59510,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q96QU4,None,None,Mammalia,None,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q9NXT0,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa
Q49AJ0,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa
O15229,Euk+Bac,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Euk+Bac,Eukaryota
ENSP00000415690,None,None,None,None,None,None,None,None,None,None,None,Opisthokonta,Eukaryota
P49675,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
Q8WVP5,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
Q8N300,Vertebrata,Mammalia,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Eumetazoa,Vertebrata
P98088,Mammalia,Mammalia,Mammalia,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,None,Euk+Bac,Vertebrata,Eumetazoa
Q969H6,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9NR23,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q92901,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Euk_Archaea,Vertebrata,Euk_Archaea,Euk_Archaea,Eukaryota,Euk_Archaea,Euk_Archaea,Cellular_organisms,Cellular_organisms
P52756,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P62750,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Mammalia,Cellular_organisms,Euk_Archaea,Euk_Archaea,Cellular_organisms,Euk_Archaea,Cellular_organisms,Cellular_organisms,Cellular_organisms
O75360,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eumetazoa
O43897,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa
Q9NP74,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
Q6NXN4,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eukaryota,Mammalia,Mammalia,Eukaryota,Eukaryota,Vertebrata,Eumetazoa
P51449,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa,Eumetazoa
ENSP00000401825,None,None,None,None,None,None,None,None,None,None,None,Eumetazoa,Eumetazoa
Q9Y536,None,None,Eukaryota,None,None,None,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
Q96DB5,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q99578,Mammalia,Eumetazoa,Eumetazoa,Mammalia,Mammalia,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q13347,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac
Q16322,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Euk_Archaea,Vertebrata,Eumetazoa,Cellular_organisms,Cellular_organisms,Cellular_organisms,Eumetazoa,Eumetazoa
O95872,None,Mammalia,Eumetazoa,None,None,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,None,Eumetazoa,Opisthokonta
Q9BSE2,Vertebrata,Vertebrata,Mammalia,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata
Q9NTX7,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa
Q8TC76,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa
Q9Y2N7,Mammalia,Euk+Bac,Vertebrata,Vertebrata,Mammalia,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P0C5Y4,None,None,None,None,None,None,None,Mammalia,Eumetazoa,Eukaryota,None,Eumetazoa,Mammalia
Q8NI99,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta
Q5H8A3,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
Q15032,Vertebrata,Opisthokonta,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa
Q96HU8,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O75608,Vertebrata,Eumetazoa,Eukaryota,Vertebrata,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
Q8N5C8,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q9Y4P8,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q6UWM9,Mammalia,Mammalia,Eumetazoa,Mammalia,Mammalia,Euk+Bac,Eumetazoa,Eumetazoa,Eukaryota,None,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q9H9J4,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q5VUJ9,Mammalia,Mammalia,Mammalia,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa
Q15599,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta
Q8WUN7,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta
Q9HC35,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Vertebrata,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms
P06730,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8WXW3,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Euk_Archaea
Q9BYE7,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9H8E8,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Euk+Bac,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa
O14672,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,None,Opisthokonta,Opisthokonta,Opisthokonta
P98179,Mammalia,Mammalia,Eukaryota,Euk+Bac,Mammalia,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Eukaryota
Q9UBL9,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota
Q8TC20,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Euk_Archaea
Q01959,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Euk_Archaea,Eumetazoa,Cellular_organisms,Eumetazoa,Eumetazoa
Q8TC21,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Mammalia,Eumetazoa,Opisthokonta,Eukaryota
Q6NSI1,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Euk+Bac,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota
Q9Y606,Euk+Bac,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms,Cellular_organisms,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms,Cellular_organisms,Eukaryota
Q969V1,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q9Y6C9,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota
Q6UWI4,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Vertebrata
P40855,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
A6NI87,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa
P08240,Cellular_organisms,Cellular_organisms,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms,Euk_Archaea,Euk_Archaea,Eukaryota,Cellular_organisms,Cellular_organisms,Eukaryota,Eukaryota
Q7Z713,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota
Q8N413,Vertebrata,Eumetazoa,Eukaryota,Opisthokonta,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Opisthokonta,Eukaryota
P78536,Opisthokonta,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,None,Opisthokonta,Opisthokonta,Opisthokonta
Q9H0W8,Eukaryota,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota
O15146,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,None,Opisthokonta,Eukaryota,Eumetazoa
P35638,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eukaryota
Q8IY57,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q15003,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q15436,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9UID6,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
O95782,Vertebrata,Vertebrata,Eukaryota,Vertebrata,None,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota
Q8N8V8,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
Q9Y239,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Vertebrata,None,Eukaryota,Eumetazoa,Eumetazoa
Q8WVZ1,Eukaryota,Mammalia,Mammalia,Eukaryota,Eukaryota,Mammalia,None,Eukaryota,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P82970,Mammalia,Mammalia,Mammalia,Eukaryota,Eukaryota,Mammalia,None,Mammalia,Mammalia,Euk_Archaea,Eukaryota,Eukaryota,Vertebrata
Q8NHV9,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eukaryota,Mammalia,Eumetazoa
Q6P4A8,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P23946,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia,Mammalia,None,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa
Q15653,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
Q969G5,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata
P28360,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota
Q8NDX2,Vertebrata,Vertebrata,Eukaryota,Opisthokonta,Vertebrata,Cellular_organisms,Eukaryota,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Euk+Bac
O14668,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Euk+Bac,Eumetazoa,Vertebrata
Q96NA8,Vertebrata,Vertebrata,Mammalia,Mammalia,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q13228,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms
O43172,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac
ENSP00000363376,None,None,None,None,None,None,None,None,None,None,None,Mammalia,Mammalia
Q9UI40,Eumetazoa,Euk+Bac,Eumetazoa,Eumetazoa,Eumetazoa,Cellular_organisms,Eumetazoa,Euk+Bac,Cellular_organisms,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q96Q15,Eukaryota,Eukaryota,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Opisthokonta
Q13326,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
Q8N196,Mammalia,Eumetazoa,Mammalia,Mammalia,Eumetazoa,Mammalia,Eumetazoa,Eumetazoa,Mammalia,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota
B3KS22,None,None,None,None,None,None,Eukaryota,Opisthokonta,None,Euk+Bac,None,Eukaryota,Eukaryota
P23396,Cellular_organisms,Euk_Archaea,Euk_Archaea,Euk_Archaea,Cellular_organisms,Cellular_organisms,Euk_Archaea,Euk_Archaea,Cellular_organisms,Euk_Archaea,Cellular_organisms,Cellular_organisms,Cellular_organisms
O75937,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P15692,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Opisthokonta,Eumetazoa,Eukaryota
Q9H237,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
