,mean,variance,outliers
P55769,10.3076923077,47.7307692308,Metaphors
O95409,5.69230769231,14.3974358974,Metaphors
ENSP00000383399,0.538461538462,0.269230769231,
ENSP00000379707,1.84615384615,1.47435897436,
A6NK02,13.4615384615,245.935897436,PANTHER8_all
Q6X784,0.846153846154,0.641025641026,
Q86U06,19.4615384615,167.269230769,
Q86YQ8,15.0769230769,66.0769230769,
ENSP00000382679,2.76923076923,33.6923076923,Metaphors
Q9NZH8,0.307692307692,0.230769230769,
Q9Y6D6,8.46153846154,19.6025641026,
P04233,1.92307692308,8.74358974359,
Q8TC90,1.0,0.0,
Q8IYB5,11.6153846154,51.7564102564,
Q5JNZ5,6.38461538462,37.2564102564,EnsemblCompara_v2
Q9NTI5,9.07692307692,27.2435897436,
Q96HN2,13.0,234.666666667,
O15444,1.84615384615,4.30769230769,
Q96F25,24.4615384615,102.102564103,
Q8WVB6,8.69230769231,26.2307692308,OMA_Groups
Q9BYR2,4.53846153846,76.7692307692,EnsemblCompara_v2
Q9H4T2,7.15384615385,58.8076923077,Hieranoid_2
Q07108,3.92307692308,46.7435897436,PhylomeDB
Q8NEJ0,10.6923076923,129.397435897,
ENSP00000380374,3.61538461538,38.2564102564,PANTHER8_LDO PANTHER8_all
Q8TF46,28.0,263.166666667,
Q9UL45,8.23076923077,26.0256410256,
Q7Z333,12.5384615385,160.769230769,RSD
P28330,45.4615384615,3.10256410256,
Q6ZQQ2,1.30769230769,1.5641025641,
A6NJ88,9.46153846154,201.602564103,Hieranoid_2
P42574,6.92307692308,174.243589744,PhylomeDB
Q9UHT0,0.384615384615,0.25641025641,
Q92733,11.1538461538,50.4743589744,
P16233,6.07692307692,43.4102564103,Hieranoid_2
Q50KJ2,2.69230769231,10.0641025641,PhylomeDB
Q96E11,19.2307692308,199.358974359,OMA_Pairs
A7MBM2,5.69230769231,50.2307692308,
Q9P209,10.0,94.3333333333,
Q9UK76,5.0,5.66666666667,PANTHER8_LDO
Q8IYM0,0.615384615385,0.25641025641,
ENSP00000404859,5.15384615385,75.3076923077,EnsemblCompara_v2
P51690,30.6153846154,614.256410256,
Q9NTN3,13.9230769231,99.5769230769,PANTHER8_all
Q8N436,14.8461538462,284.974358974,PhylomeDB
Q14153,3.46153846154,4.9358974359,Hieranoid_2
Q9C0D6,8.61538461538,53.4230769231,
A6NMD0,2.92307692308,1.91025641026,
O75781,1.46153846154,1.26923076923,
Q96CE8,3.23076923077,2.69230769231,
P47869,12.6923076923,398.230769231,
Q8TDN1,8.07692307692,180.743589744,Hieranoid_2
O94763,12.6153846154,55.5897435897,
Q13635,13.8461538462,50.641025641,
A6NH21,6.61538461538,26.0897435897,Orthoinspector
Q9NY12,15.8461538462,158.974358974,EnsemblCompara_v2
Q8IXI1,8.07692307692,37.5769230769,OMA_Groups
Q9BRK0,13.2307692308,64.6923076923,
Q9UM54,8.38461538462,107.256410256,Hieranoid_2
O76093,4.76923076923,6.52564102564,
P61081,13.2307692308,64.5256410256,PANTHER8_all
Q9H5Z1,17.0769230769,148.243589744,
P23284,14.5384615385,195.935897436,
Q14684,6.61538461538,30.7564102564,
Q53G59,15.5384615385,221.602564103,RSD
P0CG12,8.61538461538,119.08974359,
P26232,6.61538461538,24.4230769231,EnsemblCompara_v2
P45973,12.3076923077,84.0641025641,
Q07444,4.15384615385,17.3076923077,
Q9Y5K8,17.8461538462,34.141025641,
Q9Y3E1,9.76923076923,161.358974359,PANTHER8_all
Q8WYK2,6.53846153846,28.1025641026,
P09913,11.7692307692,367.192307692,PANTHER8_all
P60602,7.0,14.1666666667,OMA_Groups
P07315,7.84615384615,216.141025641,PANTHER8_all
Q12756,11.8461538462,37.141025641,
P63145,2.69230769231,5.23076923077,
P59796,14.9230769231,216.743589744,Metaphors
P06315,7.23076923077,93.858974359,PhylomeDB
Q6PCD5,15.7692307692,25.858974359,
Q14591,7.38461538462,72.2564102564,Hieranoid_2
P27707,20.7692307692,281.525641026,
Q8NGE5,3.0,2.5,
Q9Y5Y2,22.6153846154,92.5897435897,
Q8WYH8,11.5384615385,49.1025641026,
ENSP00000382774,0.923076923077,0.0769230769231,
P46779,10.0,10.1666666667,
Q96RR1,14.0,22.8333333333,
ENSP00000340964,0.923076923077,0.0769230769231,
Q9P2Y5,6.84615384615,9.47435897436,
Q13630,30.7692307692,7.35897435897,
Q309B1,6.07692307692,53.0769230769,Hieranoid_2
O43390,13.0769230769,71.2435897436,PANTHER8_all
Q96CW5,6.69230769231,22.2307692308,OMA_Groups
Q9BVM4,27.0,195.5,
Q9UBW8,10.3846153846,44.9230769231,
P60900,4.92307692308,27.9102564103,PANTHER8_all
Q02643,4.53846153846,4.26923076923,PhylomeDB
Q2TAL6,4.38461538462,2.25641025641,
P09651,18.0,107.666666667,
Q96CK0,3.61538461538,10.9230769231,PANTHER8_all
Q6XYB7,10.6153846154,119.423076923,
Q8TB61,17.0,3.83333333333,
Q7Z2X7,1.61538461538,2.08974358974,
P04632,6.76923076923,90.858974359,EnsemblCompara_v2
Q6DWJ6,3.84615384615,4.14102564103,
O75970,12.3846153846,244.08974359,PANTHER8_LDO PANTHER8_all
Q8IUI4,4.30769230769,21.2307692308,Hieranoid_2
Q8N3S3,4.76923076923,4.69230769231,
O14977,25.0769230769,337.076923077,
Q9HAW8,11.7692307692,146.025641026,
Q96C45,21.8461538462,96.8076923077,PANTHER8_all
P62070,12.7692307692,25.358974359,
A1KZ92,23.7692307692,516.025641026,
Q9BT43,8.53846153846,16.6025641026,
Q7Z7C8,7.07692307692,26.2435897436,
P17027,6.23076923077,72.358974359,Hieranoid_2
P39023,8.84615384615,98.641025641,
Q9Y6W6,14.0769230769,85.7435897436,
P98170,11.3846153846,67.4230769231,
ENSP00000369943,5.76923076923,131.025641026,OMA_Pairs
Q9HCF6,5.46153846154,4.9358974359,
Q9Y2M0,27.4615384615,184.935897436,
Q99447,16.3076923077,129.064102564,EnsemblCompara_v2
Q8WU39,10.8461538462,2.47435897436,
Q8IW40,7.23076923077,9.69230769231,
Q9NR33,11.0,57.6666666667,
Q8WW33,4.84615384615,12.641025641,EggNOG
Q9UJ68,24.4615384615,128.435897436,
Q8NGG4,2.15384615385,2.97435897436,
O00472,4.0,6.16666666667,
Q9H069,17.9230769231,117.243589744,InParanoid
Q17RB0,4.46153846154,47.1025641026,PANTHER8_all
P01604,7.53846153846,110.269230769,
ENSP00000394784,2.30769230769,10.2307692308,Metaphors PhylomeDB
A6NL88,4.69230769231,2.73076923077,
Q5W0V3,7.38461538462,22.4230769231,
O95905,8.38461538462,7.08974358974,OMA_Groups
P57735,12.9230769231,149.743589744,
Q9UBU8,8.92307692308,22.9102564103,EnsemblCompara_v2
Q96M98,19.5384615385,3.10256410256,
O60674,4.61538461538,43.4230769231,PANTHER8_all
Q8N456,14.8461538462,513.641025641,
P08833,6.23076923077,188.025641026,PANTHER8_all
Q9ULD4,12.0,95.6666666667,
Q86UD3,12.0,61.1666666667,
P54278,15.2307692308,143.692307692,
ENSP00000375533,0.230769230769,0.192307692308,
Q8IUS5,31.6153846154,177.423076923,
Q86UL8,3.38461538462,3.58974358974,
P78552,1.38461538462,2.42307692308,
Q9H1X1,17.1538461538,19.8076923077,
Q96IS3,10.0,75.5,
O15169,4.76923076923,5.19230769231,
O15143,8.69230769231,73.2307692308,OMA_Groups
O43255,12.3076923077,84.0641025641,
Q9H8Y5,12.0769230769,21.7435897436,OMA_Groups
O75521,32.2307692308,226.192307692,
Q9Y2D8,14.1538461538,63.4743589744,
Q8IWT6,11.6923076923,259.230769231,Metaphors
O75879,16.3076923077,20.7307692308,OMA_Groups
P16860,2.38461538462,2.08974358974,
P54578,4.38461538462,9.92307692308,PANTHER8_LDO PANTHER8_all
Q9NY35,1.15384615385,4.14102564103,PhylomeDB
Q8NGG8,1.30769230769,2.89743589744,
Q9UM00,14.2307692308,0.858974358974,
P42127,2.30769230769,0.730769230769,
Q8WUT9,12.8461538462,65.3076923077,
P17020,7.84615384615,102.974358974,
Q5VXH5,4.30769230769,31.2307692308,Metaphors
Q9GZV5,5.76923076923,32.858974359,PANTHER8_all
A6NN06,0.615384615385,0.25641025641,
Q53GD3,12.5384615385,48.6025641026,
P31645,10.6153846154,263.256410256,RSD
Q9UHG0,7.61538461538,14.4230769231,PhylomeDB
P01042,1.84615384615,1.14102564103,
Q9HCN6,3.69230769231,8.5641025641,
P25940,12.0,310.833333333,OMA_Pairs
Q9NQV6,8.30769230769,33.8974358974,RSD
Q96N68,2.38461538462,24.9230769231,EnsemblCompara_v2
P30740,25.8461538462,438.807692308,
Q96JH7,4.69230769231,4.5641025641,
Q5EBM4,6.30769230769,73.0641025641,Hieranoid_2
Q96A47,6.92307692308,50.5769230769,RSD
Q6MZW2,5.15384615385,31.9743589744,PANTHER8_all
ENSP00000406392,1.0,0.0,
Q0VAA2,13.9230769231,100.41025641,
Q9UPU9,4.0,10.1666666667,RSD
Q13394,1.07692307692,1.74358974359,
P42892,24.6923076923,290.064102564,
Q01094,12.1538461538,104.807692308,
Q6UY09,4.61538461538,15.7564102564,
A8MT70,7.92307692308,12.0769230769,
O75563,4.92307692308,21.9102564103,PANTHER8_all
Q99732,9.69230769231,30.2307692308,
Q9H0F5,10.4615384615,98.4358974359,
Q10469,20.4615384615,13.6025641026,
Q5PRF9,4.61538461538,6.08974358974,RSD
Q96CW6,6.76923076923,8.85897435897,InParanoid
Q9BYX4,23.3076923077,301.564102564,
O60870,5.38461538462,11.9230769231,OMA_Groups OMA_Pairs
ENSP00000415171,5.76923076923,34.858974359,
Q9NWB7,16.1538461538,0.974358974359,
A8MWP4,2.07692307692,15.0769230769,Metaphors
O94822,8.38461538462,11.5897435897,
P15923,3.84615384615,7.97435897436,
ENSP00000329080,1.0,7.5,Metaphors
Q5T5A8,1.76923076923,9.69230769231,PANTHER8_all
Q8N8Q8,15.9230769231,121.41025641,
Q6UW10,1.69230769231,1.23076923077,
Q96NA2,3.53846153846,10.9358974359,
Q15572,7.92307692308,16.5769230769,
Q7Z7J9,3.76923076923,4.35897435897,
Q9UH90,3.30769230769,8.23076923077,
Q6NUJ1,17.7692307692,113.525641026,
Q8TE77,13.9230769231,162.076923077,PANTHER8_all
Q68D85,13.4615384615,448.102564103,PANTHER8_LDO PANTHER8_all
P29965,1.30769230769,5.23076923077,PhylomeDB
Q15012,4.84615384615,4.64102564103,
Q8NGZ0,2.46153846154,2.4358974359,
Q8WUH6,1.23076923077,0.192307692308,
Q8TDU5,2.38461538462,2.42307692308,
P31153,15.3846153846,182.923076923,
P03915,33.6153846154,118.923076923,
P54315,6.76923076923,40.5256410256,Hieranoid_2
B3KMH2,0.384615384615,0.25641025641,
P25205,5.07692307692,16.2435897436,
P43026,6.69230769231,12.2307692308,
Q96M89,1.92307692308,1.07692307692,
O14734,38.4615384615,7.60256410256,OMA_Groups
Q8N4P2,15.3076923077,52.5641025641,
A6NHN0,3.53846153846,32.9358974359,PANTHER8_all
Q6P0Q8,15.4615384615,156.102564103,Hieranoid_2
Q9Y5P3,4.0,3.5,PANTHER8_all
Q93052,12.4615384615,98.2692307692,
O75716,12.7692307692,92.5256410256,Metaphors PhylomeDB
Q9NPB1,17.5384615385,123.602564103,
Q8WUW1,14.6923076923,70.2307692308,
Q96AC1,3.30769230769,1.0641025641,
Q8N7C0,17.3076923077,20.7307692308,
Q9Y2B9,3.0,2.0,
A6NGY3,1.38461538462,6.42307692308,RSD PhylomeDB
Q9NUB1,20.2307692308,46.858974359,
Q9Y2L5,11.1538461538,20.9743589744,
A6NKF1,17.3076923077,46.7307692308,
Q6P4Q7,16.3846153846,137.256410256,
Q9NZH4,2.84615384615,8.97435897436,RSD
Q9NPH0,16.0,38.0,
P51688,44.7692307692,137.192307692,
Q9H324,3.15384615385,6.64102564103,
Q9H213,4.92307692308,38.4102564103,
O43314,9.15384615385,44.3076923077,OMA_Groups
Q9BRR8,8.76923076923,9.35897435897,OMA_Groups
Q8TCA0,10.9230769231,297.243589744,OMA_Pairs PhylomeDB
Q8IYK4,5.76923076923,21.858974359,PANTHER8_all
Q02246,2.23076923077,19.858974359,Metaphors
P04437,3.30769230769,5.0641025641,OMA_Pairs
Q8WXK3,11.9230769231,319.91025641,Metaphors PhylomeDB
ENSP00000401425,7.0,154.5,EnsemblCompara_v2
Q13478,1.92307692308,3.91025641026,PhylomeDB
P0C7Q6,13.5384615385,273.102564103,PhylomeDB
Q8IW19,9.61538461538,24.2564102564,
Q99714,33.4615384615,42.9358974359,
Q5SWL8,3.53846153846,19.7692307692,Hieranoid_2 PhylomeDB
P05198,6.69230769231,43.0641025641,Metaphors
O94772,0.461538461538,0.435897435897,
P01612,7.69230769231,106.064102564,
Q9H7B4,15.3846153846,25.5897435897,
Q9H3U5,35.1538461538,151.474358974,
P09681,1.92307692308,2.07692307692,
A8MU46,11.2307692308,52.858974359,PANTHER8_all
Q7L8C5,8.69230769231,105.230769231,
P84101,19.1538461538,74.4743589744,
O60285,13.1538461538,228.141025641,
Q9ULI2,28.2307692308,478.692307692,
Q99665,2.15384615385,2.97435897436,
P59665,0.461538461538,0.269230769231,
P13521,2.15384615385,51.4743589744,PhylomeDB
Q9NQ48,16.8461538462,158.641025641,PhylomeDB
Q5BJH7,9.30769230769,43.5641025641,
Q14011,28.9230769231,344.243589744,
P49643,3.0,7.16666666667,
P16442,2.23076923077,1.52564102564,
Q9H3S5,4.0,1.5,
Q99932,6.0,33.5,
Q8NFR9,1.23076923077,0.525641025641,
Q96PE5,0.461538461538,1.9358974359,
A6NGZ8,1.46153846154,0.602564102564,
Q8IYD9,3.38461538462,6.08974358974,
Q9BYD1,16.3846153846,57.2564102564,InParanoidCore
Q9NVM4,22.9230769231,229.41025641,
Q99437,9.84615384615,96.9743589744,PhylomeDB
Q96RF0,13.5384615385,121.769230769,PhylomeDB
P27216,16.9230769231,80.2435897436,
Q8WZ82,13.7692307692,10.358974359,
A8MXJ8,1.15384615385,1.30769230769,
Q96I59,22.8461538462,77.641025641,
P01717,7.23076923077,91.858974359,
P35225,0.615384615385,0.423076923077,
Q9Y693,7.07692307692,3.57692307692,EnsemblCompara_v2
Q8N0Y7,17.3846153846,360.256410256,
P19320,3.15384615385,7.97435897436,OMA_Pairs
Q6UY18,7.69230769231,74.3974358974,PhylomeDB
O75962,4.84615384615,4.97435897436,
Q32M45,13.0769230769,77.2435897436,
Q8IV77,6.69230769231,52.8974358974,
P29376,10.0,41.0,Hieranoid_2
Q8N461,11.1538461538,130.807692308,PANTHER8_all
Q9H0E3,8.61538461538,181.58974359,PhylomeDB
Q8IZ16,2.84615384615,3.14102564103,Metaphors
Q9BXS5,5.76923076923,37.358974359,EnsemblCompara_v2
P05060,1.0,1.0,
P36551,23.7692307692,90.5256410256,
ENSP00000341058,0.923076923077,0.0769230769231,
Q5BJD5,21.2307692308,171.692307692,
Q9P227,13.0769230769,52.5769230769,
Q9P0T4,9.76923076923,85.358974359,Hieranoid_2
Q9BWF2,8.53846153846,28.4358974359,
Q9H943,2.30769230769,4.39743589744,PhylomeDB
Q9UHP9,1.0,0.0,
P57740,6.76923076923,13.1923076923,
Q9Y2D1,7.0,13.0,
O15520,4.07692307692,4.41025641026,
Q6ZU69,1.38461538462,0.923076923077,
Q9UDY8,19.2307692308,427.025641026,
ENSP00000409156,0.461538461538,0.269230769231,
Q96AA3,6.46153846154,11.4358974359,OMA_Groups
P13942,4.84615384615,18.3076923077,
Q9BTE7,13.0769230769,55.2435897436,
P18089,6.0,16.6666666667,Hieranoid_2
Q2TAM9,2.76923076923,1.69230769231,
O95813,3.46153846154,10.6025641026,
Q96JM3,12.6153846154,251.08974359,PhylomeDB
P02545,7.23076923077,175.025641026,PhylomeDB
Q99814,7.61538461538,196.58974359,RSD
Q7Z3C6,7.84615384615,32.4743589744,OMA_Groups
Q9BQJ4,3.61538461538,4.42307692308,
Q9NTJ4,31.6923076923,13.2307692308,OMA_Groups
Q6RSH7,7.0,28.1666666667,PANTHER8_all
Q8TAA1,0.846153846154,2.30769230769,
P29074,6.69230769231,43.2307692308,
Q5TGY3,1.84615384615,0.141025641026,
ENSP00000358171,0.923076923077,0.0769230769231,
Q13618,5.53846153846,1.76923076923,
P05187,21.7692307692,380.025641026,
Q15172,8.38461538462,66.2564102564,EnsemblCompara_v2
P07766,2.07692307692,0.576923076923,
Q8TB05,6.69230769231,6.5641025641,
P36776,24.8461538462,30.8076923077,
Q15758,34.6923076923,375.564102564,
Q5VYS4,1.30769230769,0.230769230769,
P45844,19.5384615385,243.102564103,
Q9P2H5,11.9230769231,72.7435897436,
Q6GPH4,11.8461538462,115.307692308,
Q8TED9,3.07692307692,0.74358974359,
Q99456,5.38461538462,84.7564102564,Hieranoid_2
ENSP00000383246,2.92307692308,48.0769230769,Metaphors
Q13237,22.0769230769,290.076923077,
Q5BKY9,15.1538461538,88.9743589744,
Q68DD2,15.5384615385,138.935897436,PANTHER8_all
Q9ULX7,20.2307692308,434.192307692,
Q9Y5R5,4.61538461538,31.2564102564,Hieranoid_2
Q5VVP1,1.76923076923,1.85897435897,
Q96CW1,5.69230769231,9.5641025641,EnsemblCompara_v2
Q5JU00,18.0,35.5,
Q9Y5G8,5.46153846154,11.2692307692,
Q9UNL4,11.6153846154,51.4230769231,
Q07021,5.61538461538,19.9230769231,InParanoid
P51149,8.69230769231,59.7307692308,PANTHER8_all
Q5D862,15.7692307692,399.025641026,OMA_Pairs
O95475,7.15384615385,43.8076923077,PhylomeDB
Q8N2A0,5.53846153846,55.9358974359,
Q8NB14,10.5384615385,49.4358974359,
O95727,2.38461538462,5.42307692308,InParanoid
Q6IQ20,33.5384615385,50.6025641026,OMA_Groups
O75190,14.7692307692,161.525641026,
Q8ND04,5.61538461538,31.9230769231,
P23416,18.0,444.333333333,
Q9BQC6,4.0,4.16666666667,
O75449,11.2307692308,138.025641026,PANTHER8_all
Q6UXZ0,2.38461538462,10.4230769231,
Q1A5X6,1.76923076923,1.19230769231,
Q9Y5P2,0.230769230769,0.192307692308,
Q9BRY0,13.6153846154,114.756410256,PANTHER8_all
P27986,7.07692307692,41.0769230769,
Q09470,10.9230769231,258.576923077,EnsemblCompara_v2
Q9BYV9,7.92307692308,99.2435897436,InParanoidCore
P09430,1.0,0.0,
Q13485,2.53846153846,2.26923076923,
Q8N7X8,0.692307692308,0.397435897436,
Q8N7U6,8.92307692308,42.7435897436,RSD
P12429,17.4615384615,86.7692307692,
P18846,3.69230769231,21.3974358974,PANTHER8_all
O95050,11.3846153846,155.756410256,PANTHER8_all
Q06481,4.23076923077,4.52564102564,
P59510,4.0,20.3333333333,EggNOG
Q96QU4,2.0,0.833333333333,
Q9NXT0,6.92307692308,103.41025641,Hieranoid_2
Q49AJ0,13.3846153846,69.2564102564,
O15229,17.1538461538,180.474358974,
ENSP00000415690,2.46153846154,14.7692307692,PhylomeDB
P49675,6.15384615385,57.4743589744,
Q8WVP5,4.0,5.33333333333,
Q8N300,4.15384615385,3.30769230769,
P98088,8.07692307692,166.91025641,PANTHER8_all
Q969H6,11.7692307692,25.358974359,
Q9NR23,2.69230769231,4.23076923077,EnsemblCompara_v2
Q92901,7.0,49.8333333333,Metaphors
P52756,15.4615384615,25.6025641026,
P62750,14.5384615385,94.6025641026,
O75360,11.0769230769,64.7435897436,
O43897,6.30769230769,44.2307692308,RSD
Q9NP74,0.615384615385,1.25641025641,
Q6NXN4,5.92307692308,86.9102564103,EnsemblCompara_v2
P51449,4.30769230769,13.2307692308,OMA_Groups
ENSP00000401825,3.38461538462,33.9230769231,Metaphors PhylomeDB
Q9Y536,27.5384615385,589.102564103,
Q96DB5,18.3846153846,21.5897435897,
Q99578,14.5384615385,92.6025641026,
Q13347,6.92307692308,46.7435897436,PhylomeDB
Q16322,12.9230769231,303.91025641,
O95872,4.61538461538,12.5897435897,
Q9BSE2,4.46153846154,11.9358974359,
Q9NTX7,5.84615384615,19.4743589744,Metaphors
Q8TC76,1.53846153846,0.602564102564,
Q9Y2N7,9.76923076923,226.025641026,InParanoidCore
P0C5Y4,6.15384615385,82.3076923077,EnsemblCompara_v2
Q8NI99,6.46153846154,23.7692307692,
Q5H8A3,2.15384615385,1.80769230769,
Q15032,9.69230769231,65.7307692308,
Q96HU8,8.38461538462,47.7564102564,
O75608,19.6923076923,236.230769231,
Q8N5C8,3.38461538462,5.58974358974,
Q9Y4P8,9.0,30.8333333333,EnsemblCompara_v2
Q6UWM9,16.3076923077,343.397435897,RSD
Q9H9J4,11.3076923077,71.2307692308,
Q5VUJ9,17.0769230769,239.576923077,Hieranoid_2
Q15599,5.76923076923,4.85897435897,PANTHER8_all
Q8WUN7,9.30769230769,29.7307692308,
Q9HC35,10.2307692308,155.358974359,PhylomeDB
P06730,8.0,36.3333333333,
Q8WXW3,21.8461538462,50.3076923077,
Q9BYE7,13.4615384615,67.1025641026,
Q9H8E8,13.2307692308,125.025641026,RSD
O14672,4.46153846154,11.1025641026,Metaphors
P98179,28.0769230769,374.743589744,
Q9UBL9,6.38461538462,35.4230769231,
Q8TC20,2.69230769231,77.7307692308,PhylomeDB
Q01959,7.76923076923,126.025641026,PANTHER8_all
Q8TC21,7.23076923077,69.0256410256,Hieranoid_2
Q6NSI1,8.61538461538,202.923076923,Hieranoid_2
Q9Y606,11.4615384615,102.269230769,
Q969V1,5.92307692308,2.74358974359,
Q9Y6C9,8.30769230769,33.7307692308,Metaphors PhylomeDB
Q6UWI4,1.23076923077,0.858974358974,
P40855,9.07692307692,10.2435897436,
A6NI87,7.23076923077,68.6923076923,Hieranoid_2
P08240,9.84615384615,55.3076923077,
Q7Z713,7.0,56.3333333333,PhylomeDB
Q8N413,16.3846153846,104.756410256,
P78536,5.0,9.33333333333,
Q9H0W8,17.0769230769,43.2435897436,
O15146,5.53846153846,12.7692307692,Metaphors
P35638,7.0,75.1666666667,Metaphors PhylomeDB
Q8IY57,4.53846153846,4.9358974359,
Q15003,8.30769230769,5.39743589744,OMA_Groups EggNOG
Q15436,8.23076923077,44.6923076923,OMA_Pairs
Q9UID6,1.46153846154,9.10256410256,Metaphors PhylomeDB
O95782,7.30769230769,89.2307692308,OMA_Groups
Q8N8V8,0.230769230769,0.192307692308,
Q9Y239,4.69230769231,54.7307692308,PANTHER8_all
Q8WVZ1,15.5384615385,169.102564103,
P82970,12.3846153846,220.423076923,
Q8NHV9,5.53846153846,32.2692307692,
Q6P4A8,16.3076923077,56.7307692308,
P23946,6.30769230769,190.730769231,Hieranoid_2
Q15653,7.92307692308,79.7435897436,
Q969G5,0.923076923077,2.41025641026,
P28360,7.53846153846,54.9358974359,
Q8NDX2,25.3846153846,276.756410256,
O14668,4.53846153846,196.769230769,PANTHER8_all
Q96NA8,8.0,31.5,
Q13228,43.3846153846,2.25641025641,
O43172,10.7692307692,135.192307692,
ENSP00000363376,0.846153846154,0.141025641026,
Q9UI40,29.8461538462,379.141025641,
Q96Q15,14.4615384615,39.2692307692,
Q13326,3.46153846154,13.4358974359,EnsemblCompara_v2
Q8N196,8.0,86.5,PhylomeDB
B3KS22,6.84615384615,98.9743589744,EnsemblCompara_v2
P23396,4.46153846154,21.2692307692,RSD
O75937,7.15384615385,9.64102564103,
P15692,4.46153846154,27.4358974359,PANTHER8_all
Q9H237,5.84615384615,10.3076923077,Metaphors
Q8WU03,10.0769230769,192.076923077,Hieranoid_2
Q99973,29.0769230769,307.243589744,
Q9UH65,4.69230769231,37.5641025641,RSD
Q5VXD3,10.0769230769,17.4102564103,PANTHER8_all
P04053,16.3846153846,191.423076923,
Q6UUV7,3.69230769231,5.89743589744,InParanoidCore
Q9UQ52,3.76923076923,8.02564102564,
Q8IU54,3.07692307692,3.41025641026,
P24310,6.07692307692,19.0769230769,
B7Z6K7,6.15384615385,78.4743589744,Hieranoid_2
Q92748,3.46153846154,12.7692307692,EggNOG
Q6UWN8,3.53846153846,33.6025641026,PANTHER8_all
Q9H7P6,3.15384615385,6.64102564103,EnsemblCompara_v2
Q9H0C8,17.5384615385,148.435897436,PhylomeDB
Q9BZR6,8.69230769231,158.730769231,PANTHER8_all
Q8NFJ8,6.84615384615,44.3076923077,OMA_Pairs
P22087,13.4615384615,134.435897436,EnsemblCompara_v2
Q8WV99,11.8461538462,45.641025641,
Q8N5L8,14.1538461538,81.4743589744,
Q8NAX2,1.84615384615,0.141025641026,
O14598,0.384615384615,0.25641025641,
P60372,11.1538461538,246.807692308,PhylomeDB
Q8N104,1.07692307692,0.0769230769231,
Q92624,16.0769230769,378.91025641,
Q92963,13.0769230769,85.9102564103,
O94991,5.76923076923,49.858974359,Metaphors PhylomeDB
O15165,1.92307692308,4.57692307692,
Q96HE9,6.69230769231,10.7307692308,
Q86TI0,10.2307692308,66.358974359,
P22897,5.0,18.3333333333,RSD
Q8IW45,15.6923076923,295.897435897,OMA_Pairs
Q9BXP8,11.0,288.166666667,RSD Orthoinspector
Q9UBV7,4.76923076923,36.358974359,EnsemblCompara_v2
Q9Y5W5,12.5384615385,50.7692307692,
P29692,10.7692307692,35.5256410256,
ENSP00000412002,3.53846153846,40.4358974359,Metaphors
O95528,25.5384615385,391.602564103,
Q86YD1,11.2307692308,17.858974359,PANTHER8_all
O75691,7.53846153846,6.10256410256,
Q8NBX0,26.4615384615,87.2692307692,
Q2I0M5,6.76923076923,96.0256410256,
Q4KMG0,1.53846153846,4.4358974359,EnsemblCompara_v2
Q9H115,6.69230769231,62.2307692308,OMA_Pairs
Q96IT1,4.38461538462,46.4230769231,Hieranoid_2
Q6P2Q9,4.76923076923,3.52564102564,
Q08397,3.15384615385,5.30769230769,Orthoinspector
Q6NXT2,15.0769230769,267.743589744,
Q9GZP9,9.53846153846,30.1025641026,OMA_Pairs
ENSP00000365802,0.307692307692,0.230769230769,
Q9Y5X9,3.23076923077,42.858974359,Hieranoid_2
Q3KNS6,7.53846153846,60.1025641026,Hieranoid_2
Q6TDU7,17.6153846154,38.0897435897,
Q96GJ1,30.8461538462,304.974358974,
