,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
Q53HC9,119,119,112,119,119,119,119,119,119,119,119,119,119
P31271,27,34,34,54,34,34,34,34,36,37,112,112,112
O75533,119,119,119,119,119,119,119,119,119,119,119,119,131
Q9HA64,34,112,131,112,131,131,112,131,119,131,131,131,131
Q5J8M3,119,112,112,119,119,119,119,119,119,119,119,119,119
Q8NHC5,21,None,26,None,26,26,None,26,37,37,34,34,27
O95076,34,34,22,54,55,54,34,55,112,84,119,112,112
P08709,34,34,27,27,34,34,None,55,131,54,112,55,112
Q6UW68,112,112,112,112,131,112,112,112,112,112,131,112,112
Q9BWM7,18,18,119,34,22,80,119,119,119,119,119,84,119
Q14515,54,34,18,18,55,54,54,54,54,54,55,55,112
O15389,18,18,21,34,18,22,None,27,27,22,37,55,55
P48960,18,34,34,34,22,34,34,55,58,80,80,84,58
Q15615,18,18,22,18,22,22,None,22,37,27,34,34,34
P01891,None,None,21,None,None,34,34,34,34,1,None,None,None
Q8WUU4,21,21,18,21,112,21,54,21,21,54,112,80,55
Q8N2W9,119,34,34,54,34,119,112,112,112,80,119,112,112
Q86SU0,27,34,27,34,34,34,34,34,34,34,34,34,34
Q9P278,34,55,37,34,55,54,55,55,84,55,55,55,55
ENSP00000366089,None,None,None,None,None,None,None,None,None,None,None,54,54
P22492,18,18,12,34,18,18,None,37,112,84,112,112,55
Q9P2Z0,54,21,21,21,21,55,55,37,34,21,84,55,55
Q00444,34,34,34,34,34,34,34,54,119,55,112,55,55
ENSP00000397365,None,None,None,None,None,None,None,None,None,None,None,37,37
Q8N4A0,34,131,34,58,34,36,37,55,112,None,131,36,54
Q6ZU45,18,18,18,18,12,18,None,18,18,18,58,55,55
Q9HBK9,131,131,131,131,131,131,131,131,131,131,131,131,131
P35527,22,21,18,55,22,22,None,21,119,37,112,37,36
P04206,None,None,27,None,None,None,None,None,80,27,80,34,80
Q9NRF8,27,27,124,27,27,131,131,131,119,131,131,131,112
Q969G3,55,55,36,54,119,55,55,55,55,55,119,80,119
Q6ZN11,5,5,5,5,5,5,None,5,119,54,55,80,27
Q5SGD2,84,84,34,84,119,119,37,119,112,None,131,112,131
Q02080,55,112,22,22,22,80,80,112,55,112,80,112,54
Q6ZT12,119,119,37,84,119,119,112,119,84,112,119,84,58
P43034,112,112,112,112,84,112,112,112,112,119,131,131,131
Q92834,119,54,18,18,119,112,55,55,34,None,131,112,131
Q9NY64,37,55,21,112,131,131,131,131,112,131,131,131,112
Q96AB6,112,112,112,112,112,112,112,112,112,112,112,112,112
Q96D59,27,27,27,27,27,27,27,27,27,34,54,54,84
Q8N141,18,18,18,80,18,18,None,18,119,22,80,80,34
Q6IEE7,34,34,34,37,34,54,34,54,54,54,54,54,54
Q8IVF6,1,1,1,1,1,1,None,21,80,34,54,119,131
Q14166,112,119,55,55,119,119,119,119,119,119,119,119,119
B4DHT6,None,None,1,37,1,131,131,131,131,131,131,None,None
Q13620,34,112,112,80,119,119,112,119,112,119,119,119,112
Q6UX07,27,34,34,80,34,34,34,131,131,131,131,131,80
Q8WXK4,34,34,34,27,119,131,34,54,54,55,119,112,131
ENSP00000381697,None,None,None,None,None,None,None,None,None,None,None,58,84
Q8NH05,21,21,21,21,21,21,None,21,37,26,34,27,55
P04440,None,None,34,None,None,26,34,34,34,34,34,26,34
Q8WWZ8,27,37,27,55,54,55,37,55,55,55,54,55,119
Q8N6N3,37,34,34,37,55,37,34,34,112,37,55,37,34
O75264,None,None,None,None,18,34,None,18,None,34,34,34,None
P16083,22,124,131,131,22,131,131,131,131,131,131,131,131
P59047,18,18,18,18,18,18,80,119,37,None,119,84,80
P20155,54,18,18,18,18,54,None,34,54,34,112,55,55
A6NL05,None,None,None,None,None,None,None,None,None,1,None,None,1
Q16186,119,112,54,112,119,119,112,112,119,119,119,112,112
ENSP00000399221,5,None,None,None,None,5,124,None,5,124,None,80,None
Q16678,34,27,18,21,34,54,34,55,112,112,55,112,112
P02775,18,18,18,26,18,18,None,18,26,34,80,18,18
Q8N0X7,80,80,55,55,112,112,55,58,80,58,112,55,112
Q504T8,54,54,37,37,54,54,36,54,54,54,54,54,37
O00230,22,22,22,22,None,22,None,22,34,22,None,34,26
Q9H7L9,55,55,55,55,80,55,55,55,55,55,80,55,84
P09912,22,22,22,22,22,34,21,22,22,112,112,22,26
O95625,34,34,34,34,34,112,54,34,34,54,55,55,55
P17947,34,27,34,34,34,37,34,37,37,37,55,34,54
Q12948,34,55,34,34,58,55,55,55,58,54,80,80,80
Q93063,55,112,55,55,112,112,55,112,55,131,131,119,119
Q9H5L6,36,36,36,54,18,54,54,54,36,54,55,54,54
Q8WWY6,18,18,18,18,18,18,None,18,18,55,55,55,55
P04433,None,18,34,None,21,21,80,27,80,27,80,27,80
P02647,27,27,27,27,27,27,None,27,54,34,131,112,131
Q13319,54,54,34,34,34,54,55,55,54,55,54,55,54
P59543,5,18,18,5,5,18,None,27,34,26,26,34,55
Q8N4U5,34,80,54,34,34,80,34,80,58,112,119,112,112
P62241,119,119,119,119,124,124,119,119,119,124,124,124,124
Q86SJ2,26,26,26,54,26,26,None,54,26,54,55,55,55
Q9BYP9,None,None,None,None,None,None,None,12,55,112,27,26,131
Q66GS9,34,112,54,119,34,112,54,54,119,131,34,54,131
Q3ZCW2,34,34,34,34,34,34,34,34,34,54,112,34,34
P33681,26,21,21,21,21,26,None,26,26,27,54,54,54
Q8N7H5,112,112,80,84,119,112,112,112,112,112,119,112,112
Q9BU02,112,55,55,55,112,80,55,55,112,55,112,55,55
Q8TER5,21,21,21,34,21,27,27,34,54,55,84,84,84
Q53EV4,119,58,55,112,55,119,119,119,119,None,131,112,119
Q9Y3Y2,37,37,37,37,37,55,34,36,54,55,112,55,37
Q4G0F5,55,84,119,80,119,119,119,119,119,112,119,119,119
Q6XPS3,5,5,36,55,58,119,84,119,112,119,119,119,119
Q86UZ6,80,112,80,80,80,80,80,80,80,80,80,80,80
Q86WR6,22,22,22,22,22,22,22,22,22,22,27,21,22
Q14320,34,54,80,84,112,112,112,112,112,112,112,112,112
Q9UJ42,34,34,34,34,34,34,34,34,34,34,34,34,34
Q15293,34,34,36,55,34,34,34,55,112,112,131,112,112
P16220,34,55,34,27,55,55,55,55,80,55,112,55,55
Q9UPW6,34,34,34,34,34,54,54,54,34,54,54,34,34
P41229,18,22,54,36,34,112,112,112,112,112,112,112,112
O15522,34,34,27,34,34,34,34,54,80,55,55,112,119
P60468,112,55,112,112,124,112,84,84,112,112,124,112,112
Q96K31,55,55,34,34,55,55,55,55,55,55,55,37,55
Q9H9L4,54,54,34,54,112,84,55,55,54,55,112,55,54
A6NG13,18,36,36,36,27,18,None,36,18,58,80,58,58
Q8TDL5,22,22,22,22,22,22,None,22,22,22,112,112,112
O95573,34,54,112,34,34,119,119,131,119,119,131,131,119
O60635,34,34,34,34,54,34,27,34,119,55,119,55,36
ENSP00000395149,1,1,1,1,None,1,None,1,1,1,None,None,None
Q5VVC0,55,34,34,34,34,34,34,34,55,34,34,37,34
Q9BUR5,34,34,27,34,34,34,34,34,54,34,55,55,55
Q8TAG9,34,37,80,34,34,112,112,119,112,119,119,112,119
Q6ZUH9,1,1,1,1,None,1,None,1,1,1,None,None,None
Q7Z3J3,None,None,None,None,None,58,55,119,54,119,None,112,54
O60260,54,54,54,54,54,55,55,55,54,55,119,80,54
Q8N4F4,1,1,36,18,1,124,None,1,55,54,131,84,112
Q86W24,21,18,34,18,21,119,80,34,37,None,119,84,80
Q8TDN6,119,119,112,119,119,119,119,119,119,119,119,119,119
P05129,18,18,27,27,34,27,55,58,131,119,119,119,119
P09486,54,54,54,55,34,55,37,54,54,54,55,55,55
O14599,1,1,1,1,1,1,None,1,1,1,1,1,None
ENSP00000392404,None,None,112,119,None,None,None,None,None,131,None,None,None
Q9P0K8,27,27,27,27,27,80,58,80,58,80,80,55,37
A8MPS7,131,55,55,55,131,131,131,131,131,131,131,131,131
Q9HC96,34,34,34,34,34,34,37,80,119,112,119,119,119
Q8WUU8,34,34,34,34,34,34,34,34,34,34,34,34,34
Q9BZW5,34,54,36,36,54,54,58,58,58,58,54,54,58
Q7Z3B0,54,34,54,54,None,54,54,54,54,54,None,54,54
O75306,131,131,131,131,54,131,131,131,131,131,131,131,131
Q9Y314,112,112,112,112,119,112,112,112,112,112,119,112,112
Q6UXL0,34,26,26,26,34,34,34,34,34,34,37,37,37
Q8IYB1,36,55,37,36,55,55,55,55,37,55,55,55,37
A6NJ08,None,None,1,None,None,12,None,12,12,55,55,55,55
P29317,34,55,34,34,22,34,58,55,58,36,58,112,84
P38432,112,55,36,55,112,55,55,54,112,55,112,112,37
Q8IXK0,34,54,34,80,84,37,54,55,34,55,84,55,37
Q6ZPD8,21,54,112,21,27,112,119,119,119,84,119,119,119
Q99967,34,34,34,34,34,37,37,34,37,37,37,34,34
Q8NHQ8,54,54,37,37,34,55,55,55,54,55,54,55,84
Q8NGR6,21,21,21,21,None,21,None,21,37,21,119,21,21
Q05193,34,54,58,37,34,112,119,119,58,119,112,112,58
Q9Y3L5,34,34,55,34,55,54,37,80,55,34,119,119,112
O94851,34,55,26,34,21,54,58,58,55,58,119,112,55
Q9Y6Q1,21,21,26,54,55,21,55,112,119,112,119,119,119
Q9HAQ2,119,112,55,119,112,119,119,119,119,112,112,119,119
P20290,34,80,112,34,34,112,119,119,119,119,119,119,119
Q00169,34,26,119,34,34,84,119,119,119,119,119,119,119
O15127,27,80,112,27,119,112,58,112,119,119,119,119,119
Q13769,112,112,55,112,112,112,112,112,112,112,112,80,112
O75956,34,34,34,34,21,54,55,55,54,55,54,55,55
Q14CX7,119,119,80,112,119,119,119,119,112,119,119,112,119
Q8NGS7,18,18,27,21,18,18,None,18,37,27,27,34,27
Q17RM4,55,55,21,21,55,55,55,55,21,55,55,55,37
Q86WV5,26,26,26,26,None,26,None,26,26,26,None,26,26
O60763,119,119,80,112,119,119,119,112,112,119,119,112,112
Q96P15,22,22,22,22,22,26,None,131,131,131,131,131,131
Q9H6Y5,58,18,18,18,22,18,18,18,18,58,55,54,55
Q9H9R9,34,34,27,27,34,34,34,34,34,34,55,54,34
ENSP00000395463,None,None,5,5,None,None,119,112,131,131,131,131,131
Q7Z7N9,34,34,34,37,37,34,34,34,37,34,37,37,37
Q9UBW7,34,55,34,34,34,37,37,54,54,54,54,54,54
P04629,34,34,34,34,34,58,None,54,58,None,58,112,112
Q5VWG9,80,54,37,58,54,112,54,55,80,55,119,55,34
P53396,112,112,80,80,112,112,112,131,112,131,112,112,112
Q99798,131,131,131,131,131,131,131,131,131,131,131,131,131
Q8WWQ8,34,55,34,37,84,112,37,55,119,55,84,55,112
O60813,1,None,1,1,None,1,None,18,37,12,37,55,55
Q6ECI4,18,18,18,18,5,18,None,18,119,54,55,80,80
P48735,119,131,131,80,131,131,131,131,131,131,131,131,131
Q9H5X1,84,84,119,112,55,84,84,119,119,119,119,119,119
Q96MF2,34,34,34,34,34,34,54,54,54,54,54,58,80
P23467,54,54,54,54,54,112,37,54,84,84,119,112,112
P58215,26,54,36,34,26,54,37,54,54,None,55,55,54
P42680,34,54,34,27,58,58,58,58,112,112,119,119,80
P0CB33,None,None,1,1,1,None,None,None,119,21,58,54,54
O75800,119,119,119,119,119,119,119,119,119,119,119,119,119
O60762,131,131,119,131,131,131,112,131,131,131,131,131,131
Q9BQE9,34,54,34,27,34,55,34,55,55,55,55,55,55
Q8IZC7,5,5,5,5,5,5,None,5,119,54,80,80,80
P61009,119,84,58,112,119,119,112,112,119,112,119,119,119
Q6IA86,112,112,112,112,119,119,119,119,112,119,119,131,131
O00329,34,54,54,34,119,58,119,119,119,119,119,119,119
Q8WWH4,131,55,34,54,80,34,55,55,55,55,80,119,131
ENSP00000433615,None,None,None,None,None,55,55,55,None,55,None,54,55
ENSP00000408050,None,None,112,None,None,None,119,119,119,119,124,119,124
P30542,27,34,34,55,34,54,34,54,54,55,55,55,55
Q9BUB7,112,54,18,54,112,55,54,54,80,54,112,55,54
P02776,5,12,18,1,18,18,None,18,18,27,80,18,18
Q2TV78,None,None,None,None,None,None,34,34,37,112,55,55,112
Q9HCG8,119,119,58,112,119,119,119,119,119,119,119,112,119
Q5T619,18,18,18,18,18,18,None,18,119,54,54,80,55
P39059,22,54,37,112,22,54,54,54,36,131,131,54,54
Q6P0A1,21,21,5,21,None,21,None,21,21,21,None,21,21
Q9UIF9,34,112,34,34,34,54,34,112,112,58,119,55,54
Q9BXG8,18,18,18,18,18,18,None,18,18,18,54,18,124
Q9H4Q3,54,54,34,34,54,55,55,55,80,55,80,55,34
P14867,34,34,36,34,34,54,37,54,131,131,131,55,55
P28562,34,55,36,34,34,80,119,112,112,119,131,80,112
Q2M238,None,None,None,None,None,112,None,84,54,112,None,112,112
Q04725,18,18,21,21,34,18,None,55,55,55,55,112,119
P11309,34,34,54,58,55,55,34,55,55,80,55,119,119
Q96P31,21,21,18,27,18,21,None,27,27,22,34,55,55
Q9H960,None,None,None,None,None,1,None,None,None,None,None,None,None
Q6ZR52,5,5,5,12,None,5,None,5,119,5,18,80,84
Q96RL1,55,55,26,26,34,34,34,34,34,34,34,26,34
Q9H3V2,21,21,21,21,21,21,34,21,37,34,80,36,37
Q7Z5L7,34,36,36,54,34,36,37,37,131,36,131,131,131
Q14258,34,34,34,34,21,80,34,34,54,34,131,84,54
Q9NY97,34,34,34,54,34,36,55,55,112,34,119,112,112
Q9UIR0,18,22,22,22,18,22,None,22,34,34,34,54,55
Q8WW14,22,22,22,22,None,37,37,22,22,22,None,37,55
ENSP00000350524,None,None,None,None,None,None,None,None,None,None,None,5,1
Q9BRT9,119,112,112,112,119,112,112,112,112,112,119,112,119
Q9Y2W1,34,27,34,112,34,34,34,34,34,37,34,55,34
O00213,34,34,34,34,55,55,55,55,54,55,55,54,55
Q99741,112,124,112,124,112,124,112,124,119,119,124,131,131
Q5T2R2,131,131,112,131,119,131,131,131,119,124,131,131,131
Q9P0M2,119,55,34,112,119,119,55,55,119,119,119,None,None
A6NJG2,55,34,12,18,12,12,55,54,34,55,55,55,18
Q9UM19,21,21,84,34,21,36,21,80,112,84,119,112,112
Q6ZNJ1,34,34,34,34,34,84,119,119,54,None,119,112,84
Q96BA8,34,80,34,34,54,54,58,58,54,58,112,55,37
P29475,34,119,55,55,55,55,55,131,55,131,131,131,131
O00624,18,18,18,55,22,80,None,131,131,131,131,131,80
Q8N987,34,55,55,55,34,55,55,58,55,58,55,37,55
Q86VZ5,34,119,54,54,54,112,54,54,119,119,119,119,119
Q9Y5B8,119,119,119,119,55,119,119,119,119,131,131,119,55
O75152,112,34,34,34,26,55,55,55,58,55,58,55,34
Q9NRG7,131,131,131,131,131,131,131,131,131,131,131,131,131
Q15077,34,34,34,54,34,34,34,34,34,34,55,55,54
P62851,112,112,119,112,124,119,119,119,124,119,124,119,119
P23381,124,124,124,124,131,124,119,124,119,124,131,131,131
Q9ULL8,34,34,34,34,54,36,None,55,37,55,54,54,22
Q6IWH7,37,80,55,55,34,112,34,119,58,119,119,119,119
O43583,112,112,112,112,131,119,54,112,119,119,131,119,112
Q7Z6L1,55,55,55,55,55,55,55,55,55,55,55,55,55
Q9H0W7,18,18,34,18,18,54,54,18,54,54,55,55,55
Q13516,34,34,34,34,34,34,34,54,54,54,55,54,37
Q3MIW9,None,18,18,18,None,21,None,21,21,21,21,22,131
P18754,112,112,80,131,131,112,112,112,80,None,131,112,131
A1IGU5,34,36,36,36,34,80,34,80,80,58,80,80,84
O75600,131,131,131,131,131,131,131,131,131,131,131,131,131
ENSP00000401941,None,None,37,55,None,18,34,None,None,54,None,80,37
O60245,34,34,34,34,34,34,34,37,54,None,131,55,58
P09629,34,54,34,22,54,36,34,54,119,54,112,112,112
Q8TB73,54,54,37,54,54,54,54,54,54,54,54,54,54
Q96M20,55,55,22,54,55,55,37,55,119,55,55,37,37
O60938,34,34,34,54,34,34,34,34,131,37,119,54,131
Q6IMI4,34,131,27,34,131,131,131,36,131,None,131,112,112
ENSP00000409039,None,None,55,55,None,None,None,None,None,58,None,36,None
Q8NAT2,55,55,34,34,34,55,55,55,54,55,54,119,54
ENSP00000353784,1,1,5,5,5,1,124,124,124,124,124,124,124
P49916,84,84,55,58,84,84,84,131,84,131,131,131,131
P24158,21,21,54,None,27,27,27,27,27,34,55,55,55
Q9NVC6,55,55,55,55,55,55,55,55,55,55,55,55,55
P08621,119,112,112,112,119,119,119,119,119,119,119,112,112
P59025,22,22,22,22,22,22,None,26,37,54,54,37,54
Q587J7,54,54,12,54,131,54,54,54,37,54,131,54,54
P18065,34,36,34,34,131,34,34,34,34,37,131,37,54
B1AMM8,1,1,1,1,None,1,None,1,1,1,None,1,None
Q9NYA1,84,112,80,112,34,131,112,112,112,112,131,112,112
ENSP00000381813,None,None,None,None,None,None,None,None,None,None,None,1,None
Q9BZA8,None,5,21,None,34,None,34,37,54,None,131,55,131
Q9UG01,119,119,119,119,119,119,119,119,119,119,119,119,119
Q8N9W6,54,55,26,26,26,119,55,55,55,55,55,112,55
P15538,5,5,22,5,34,5,80,54,80,131,131,131,131
Q9P2M4,34,80,34,34,84,80,84,84,84,119,119,84,119
O60383,34,34,34,34,34,34,34,34,34,55,55,55,34
O43174,37,37,131,131,34,119,131,131,112,131,37,131,131
Q3LI64,None,None,None,5,5,None,None,None,None,37,12,12,None
Q9NTX9,34,34,22,22,34,34,34,34,34,34,34,22,22
O60404,1,18,18,1,None,18,None,18,37,22,55,26,27
P43626,None,None,1,None,None,None,None,18,26,26,None,None,None
Q96PQ7,34,55,55,54,119,131,112,55,112,55,119,112,131
Q8NGD0,18,21,26,21,21,26,None,26,37,26,34,27,27
Q99487,80,119,54,22,22,119,119,119,80,119,131,119,131
Q86WT6,22,22,34,21,34,27,27,34,112,34,131,55,55
O43822,119,119,26,119,119,119,119,119,119,119,119,119,119
P61018,34,58,84,55,119,119,119,119,119,119,131,119,119
Q8WUX9,112,112,84,112,119,112,55,112,112,112,119,112,112
Q3MIN7,22,21,22,34,34,36,55,54,22,80,119,119,84
P55769,124,124,119,124,124,124,124,124,131,124,131,131,124
O95409,34,34,34,34,34,54,54,55,54,None,84,112,55
ENSP00000383399,1,None,None,None,None,1,None,1,1,1,None,1,None
ENSP00000379707,18,5,12,18,None,None,None,None,18,18,None,22,26
A6NK02,12,80,27,34,5,12,None,12,112,34,131,80,119
Q6X784,26,26,26,26,26,26,None,26,26,26,26,26,26
Q86U06,27,80,27,112,27,80,84,112,131,112,131,131,119
Q86YQ8,34,34,119,34,34,58,119,119,119,119,119,119,112
ENSP00000382679,None,None,None,None,None,None,None,None,None,None,None,80,26
Q9NZH8,18,21,22,18,22,22,None,22,22,26,34,34,34
Q9Y6D6,34,55,80,80,58,119,112,119,119,None,119,119,119
P04233,34,34,34,34,55,34,34,34,34,34,55,37,34
Q8TC90,18,18,18,18,None,18,None,18,18,18,None,18,18
Q8IYB5,80,80,34,34,119,119,None,119,84,112,119,112,80
Q5JNZ5,None,None,None,None,None,None,119,119,119,124,124,124,124
Q9NTI5,34,54,80,80,119,119,119,112,112,112,119,112,112
Q96HN2,34,55,55,54,34,55,55,131,55,131,131,131,131
O15444,34,18,12,18,18,34,None,18,18,34,34,34,34
Q96F25,124,119,119,119,131,131,119,131,119,131,131,131,131
Q8WVB6,124,112,112,112,119,119,119,119,112,124,119,112,119
Q9BYR2,1,None,27,1,1,None,None,None,55,112,27,None,None
Q9H4T2,21,21,21,54,21,18,None,18,119,22,22,80,54
Q07108,21,21,21,22,21,21,27,21,58,34,54,55,112
Q8NEJ0,22,34,54,26,34,54,26,55,112,119,131,119,119
ENSP00000380374,1,1,5,1,55,5,None,5,36,5,55,18,1
Q8TF46,131,131,55,55,84,131,84,131,119,124,131,131,131
Q9UL45,55,55,55,55,84,55,55,55,55,84,84,55,55
Q7Z333,112,80,27,27,26,131,112,119,54,None,131,112,55
P28330,131,131,131,131,131,131,131,131,131,131,131,131,131
Q6ZQQ2,18,18,18,18,18,18,None,18,18,18,21,18,21
A6NJ88,None,None,None,None,None,None,None,5,119,112,112,None,119
P42574,54,54,55,34,34,55,54,55,55,54,55,55,131
Q9UHT0,5,5,5,5,None,5,None,5,5,5,None,None,None
Q92733,112,55,37,112,34,112,55,55,112,112,34,55,55
P16233,21,26,55,21,27,54,54,55,119,54,55,54,54
Q50KJ2,None,None,5,None,5,12,None,27,34,26,26,34,55
Q96E11,18,18,131,131,131,131,None,131,112,131,131,131,131
A7MBM2,34,34,34,34,34,34,34,112,55,112,112,55,55
Q9P209,119,37,22,34,22,55,55,55,119,55,22,119,58
Q9UK76,34,34,34,34,34,34,34,34,34,34,34,54,54
Q8IYM0,18,18,22,22,None,18,None,18,22,22,None,22,22
ENSP00000404859,None,None,None,None,None,5,None,5,None,112,119,119,5
P51690,22,22,22,131,21,131,131,131,131,None,131,131,124
Q9NTN3,55,55,112,55,112,112,112,119,119,119,131,112,112
Q8N436,34,34,34,34,34,37,34,112,112,112,131,112,131
Q14153,34,34,34,34,34,34,34,34,55,34,34,34,34
Q9C0D6,54,54,34,34,54,112,119,119,36,None,119,112,84
A6NMD0,27,27,None,None,27,27,27,27,27,34,34,34,37
O75781,34,27,34,27,34,34,34,34,34,34,34,34,34
Q96CE8,26,26,26,26,26,26,None,26,26,27,34,26,26
P47869,34,34,34,34,34,54,58,54,131,131,131,55,55
Q8TDN1,22,22,34,34,27,34,34,34,131,55,131,55,55
O94763,119,119,34,54,119,112,119,112,112,119,119,55,34
Q13635,34,55,55,112,112,112,112,112,55,112,112,84,112
A6NH21,34,34,34,34,37,34,37,112,119,119,119,119,119
Q9NY12,119,119,119,119,131,119,119,119,119,131,131,119,112
Q8IXI1,34,80,112,34,34,112,119,112,112,112,112,119,119
Q9BRK0,34,80,21,54,34,58,112,119,112,119,112,112,112
Q9UM54,58,58,58,112,58,58,58,58,131,None,119,112,112
O76093,34,36,34,34,34,36,55,55,55,55,55,55,55
P61081,112,119,119,112,119,119,119,119,119,112,131,119,119
Q9H5Z1,112,112,84,119,119,112,119,131,131,80,131,131,131
P23284,55,80,80,131,119,112,55,119,112,119,131,131,55
Q14684,34,119,37,37,119,119,119,119,112,119,119,112,119
Q53G59,55,55,55,55,55,131,58,55,112,55,119,112,131
P0CG12,21,21,21,80,112,21,None,21,21,21,112,54,58
P26232,34,54,55,55,21,55,55,55,55,84,58,58,84
P45973,34,34,34,34,55,84,54,55,119,119,119,119,119
Q07444,1,1,12,1,1,22,None,22,58,22,54,55,55
Q9Y5K8,131,124,131,131,131,131,124,131,131,131,131,131,131
Q9Y3E1,34,34,34,34,27,54,54,55,84,55,131,80,36
Q8WYK2,34,54,34,34,112,54,34,54,34,55,112,37,55
P09913,18,34,18,18,18,18,None,34,37,34,131,131,131
P60602,84,55,80,80,None,80,55,55,80,80,None,80,80
P07315,12,12,34,12,22,37,37,34,37,34,131,34,34
Q12756,34,54,54,80,119,80,80,119,80,119,119,84,112
P63145,None,None,None,None,None,None,None,18,26,18,None,18,18
P59796,12,12,54,18,34,54,55,80,55,131,131,131,55
P06315,None,None,34,None,None,None,None,None,34,27,80,34,80
Q6PCD5,119,119,55,55,119,119,119,119,112,119,119,112,112
Q14591,12,12,12,18,22,12,None,12,119,54,80,80,84
P27707,34,37,37,119,34,131,112,112,112,131,131,124,112
Q8NGE5,18,26,22,18,18,26,None,26,37,22,27,27,27
Q9Y5Y2,119,119,131,119,131,131,119,131,119,131,131,131,131
Q8WYH8,34,55,112,112,112,119,112,119,112,119,112,112,112
ENSP00000382774,None,None,None,None,None,None,None,None,None,None,None,1,None
P46779,112,80,112,112,119,112,112,112,112,112,119,112,112
Q96RR1,112,112,34,54,112,112,112,112,112,112,112,112,112
ENSP00000340964,None,None,None,None,None,None,None,None,None,None,None,5,None
Q9P2Y5,112,112,34,34,119,112,84,112,80,112,119,112,84
Q13630,131,131,131,131,131,131,131,131,131,131,131,131,131
Q309B1,None,None,22,22,None,34,34,34,112,34,None,37,37
O43390,34,34,34,55,55,112,112,112,112,112,131,112,112
Q96CW5,119,119,112,112,55,119,119,119,119,119,119,119,112
Q9BVM4,131,54,54,112,131,124,124,112,124,112,131,131,124
Q9UBW8,34,80,112,80,26,112,112,112,112,112,119,112,112
P60900,119,119,119,119,119,119,119,119,119,124,131,124,124
Q02643,34,34,34,34,34,34,34,34,34,54,58,55,55
Q2TAL6,34,34,27,27,34,37,34,34,37,37,36,54,54
P09651,27,54,54,80,36,119,54,54,119,112,131,112,112
Q96CK0,34,34,27,34,34,34,34,34,34,54,112,54,34
Q6XYB7,21,21,21,26,21,112,None,55,112,55,54,112,112
Q8TB61,119,112,112,84,112,119,112,112,112,119,112,112,112
Q7Z2X7,None,None,5,None,None,None,None,5,5,18,18,5,18
P04632,27,34,21,34,34,34,27,34,34,119,119,119,119
Q6DWJ6,54,37,34,54,34,54,37,54,54,54,55,55,55
O75970,34,55,26,58,131,55,55,58,58,58,131,55,58
Q8IUI4,None,None,22,None,None,1,None,22,58,58,None,54,55
Q8N3S3,34,34,34,54,54,55,55,55,54,55,54,54,55
O14977,131,112,34,131,34,131,34,131,131,131,131,131,131
Q9HAW8,None,None,54,None,None,80,58,55,112,None,131,112,58
Q96C45,55,119,112,55,119,119,119,119,112,119,131,112,112
P62070,55,58,119,80,119,119,54,80,119,80,119,119,112
A1KZ92,18,18,None,21,22,80,None,131,54,131,131,131,131
Q9BT43,36,55,54,54,112,55,55,55,55,55,112,80,55
Q7Z7C8,112,55,55,55,112,112,55,112,112,55,112,112,112
P17027,18,18,18,18,18,18,None,18,119,21,80,80,84
P39023,37,112,124,124,34,124,124,124,119,124,124,131,131
Q9Y6W6,112,112,37,37,54,54,54,112,112,119,131,80,119
P98170,80,80,34,55,27,112,36,80,112,55,119,80,80
ENSP00000369943,18,26,34,119,34,26,34,34,34,34,34,34,84
Q9HCF6,34,55,54,54,34,55,58,58,55,58,58,58,58
Q9Y2M0,131,131,22,112,112,131,131,131,112,131,112,112,131
Q99447,119,119,119,119,119,131,119,131,119,131,131,131,131
Q8WU39,55,37,55,55,55,55,55,55,55,55,55,55,55
Q8IW40,58,55,55,58,None,58,58,58,37,58,None,58,58
Q9NR33,119,37,55,55,119,119,55,55,119,112,119,119,119
Q8WW33,55,55,34,54,55,55,55,55,54,55,55,55,54
Q9UJ68,131,131,131,131,131,131,131,131,131,131,131,131,131
Q8NGG4,5,18,18,18,18,18,None,18,37,27,37,27,27
O00472,34,55,34,34,34,55,55,55,55,55,55,55,55
Q9H069,131,119,119,119,58,119,119,119,119,None,131,119,112
Q17RB0,5,None,12,None,18,27,None,18,27,18,112,27,27
P01604,None,None,5,None,None,None,None,None,80,21,80,34,80
ENSP00000394784,None,None,None,None,None,None,None,None,None,None,None,36,36
A6NL88,27,18,27,27,34,34,34,34,34,34,34,34,34
Q5W0V3,37,80,55,58,58,55,84,80,84,58,80,84,58
O95905,112,112,112,112,112,112,112,112,112,112,112,112,112
P57735,27,27,112,27,34,34,34,119,27,119,131,119,119
Q9UBU8,34,80,84,84,119,112,112,112,112,112,119,112,112
Q96M98,112,119,119,119,119,119,119,119,119,119,119,119,119
O60674,34,36,36,34,34,34,36,54,54,54,119,112,84
Q8N456,34,34,34,131,34,34,None,34,34,None,131,131,131
P08833,27,27,34,27,34,34,34,34,34,37,131,37,54
Q9ULD4,112,80,34,34,34,112,112,112,84,119,119,112,80
Q86UD3,27,55,27,27,119,112,54,55,112,55,119,112,55
P54278,131,119,119,124,119,131,119,131,119,131,131,124,119
ENSP00000375533,5,5,5,5,None,5,None,5,5,5,None,5,5
