,FractionLDOs
A6NI03,0.4
P10092,1.0
Q9H1X1,1.0
Q86TX2,0.0
Q9H1X3,0.9
Q02086,0.5
Q9P243,1.0
Q02779,1.0
P07947,1.0
O43567,1.0
O43566,0.2727272727272727
P07942,0.8
Q8N1B3,0.0
Q9P246,1.0
Q96PN8,1.0
Q96RI9,0.8888888888888888
P53420,0.8888888888888888
Q2TAL6,0.7272727272727273
Q9P244,1.0
Q96KN2,1.0
Q96KN1,0.5
Q9UNW8,1.0
Q9UNW9,0.4
Q7Z2F6,1.0
Q14689,0.5
Q7L1I2,1.0
Q14683,0.6
Q14680,1.0
Q14681,0.375
P16383,0.3333333333333333
O75400,0.0
Q6GQQ9,0.2
Q8NB90,0.6666666666666666
P16389,0.4
Q8NGP4,0.7777777777777778
Q9BQ04,1.0
Q8N3X6,0.0
O14807,0.8888888888888888
O14804,0.9
O14802,0.3333333333333333
Q9UPU5,0.16666666666666666
Q2M3T9,0.5714285714285714
Q96B21,0.25
Q96B26,0.0
Q92903,0.0
Q9UPU3,0.2857142857142857
P50219,0.8333333333333334
Q9UPU9,0.3333333333333333
Q6BEB4,1.0
P36406,0.5
P36405,0.36363636363636365
P36404,0.36363636363636365
P36402,0.5
Q6ZNK6,1.0
O60930,1.0
Q9NXF8,0.7142857142857143
B1AJZ9,1.0
Q9BX10,0.6
Q68DY9,1.0
Q9UBQ6,0.42857142857142855
Q68DY1,0.5454545454545454
Q07960,0.5714285714285714
P49619,0.2857142857142857
Q7Z3H0,1.0
Q15797,0.25
Q15796,0.0
Q7Z628,0.7272727272727273
Q7Z624,0.8
P12236,0.42857142857142855
P12235,0.2
Q07075,1.0
Q9NZT1,0.875
Q9NZT2,0.25
P0C7N8,0.75
P61204,0.2222222222222222
P17031,0.5
P17030,1.0
P17036,1.0
P17035,0.5
A6NNS2,0.6666666666666666
P17038,0.5
P59796,0.5
O95006,0.75
Q14CZ8,0.9090909090909091
Q8WTQ7,1.0
Q8IUF1,0.3333333333333333
Q8NDX6,0.0
Q8NDX5,0.0
Q8NA29,1.0
Q8NDX1,0.5
P05162,0.8888888888888888
P05161,0.0
P05164,0.5
Q9Y2C3,0.0
Q5SRH9,0.0
Q9UL16,1.0
Q9UL17,0.75
Q9P2E5,0.0
Q96I15,1.0
Q9UL12,0.75
P55268,0.8
Q9P2E8,0.8
Q15306,0.25
Q9UL18,0.6363636363636364
Q9UL19,0.375
Q15303,0.8181818181818182
A6NL82,0.0
Q6ZT07,0.3333333333333333
O95140,0.2
Q7L7V1,0.5555555555555556
O95147,0.5555555555555556
Q9BRV8,0.9166666666666666
Q9NP60,0.8181818181818182
Q9NP61,0.5
Q9H6Y2,1.0
Q9H6Y5,0.7777777777777778
Q9H6Y7,0.8
Q7LBR1,1.0
Q58DX5,0.7777777777777778
C9JRZ8,0.0
P15086,0.42857142857142855
Q96EU7,0.3333333333333333
Q9UKF6,0.75
Q9UKF5,0.7142857142857143
Q9UKF2,0.7142857142857143
P15863,0.8333333333333334
Q96QA6,0.42857142857142855
P0C263,1.0
O15389,1.0
O43903,0.6
Q13639,0.7777777777777778
O15382,0.25
O15381,0.75
P78329,0.875
Q9Y267,0.7777777777777778
P29558,1.0
Q9Y265,1.0
Q9Y264,0.2727272727272727
Q9Y263,1.0
Q13634,0.9
Q9Y261,0.0
P15144,1.0
Q9UKY3,0.3333333333333333
Q9Y4D2,0.75
Q5PSV4,0.08333333333333333
Q01518,0.0
Q9Y4D1,0.8333333333333334
Q6IMI4,0.25
O95470,1.0
P09661,1.0
O95471,0.5714285714285714
P09668,0.7142857142857143
Q96QR8,0.5714285714285714
Q6ZMJ2,0.2222222222222222
Q502W7,0.0
O95473,0.375
Q7Z5Q1,0.0
Q7Z5Q5,0.0
O43820,0.5714285714285714
P02671,0.8571428571428571
O43823,1.0
P08648,0.8
O43825,0.3333333333333333
O43829,1.0
O95477,0.42857142857142855
Q15878,0.3333333333333333
Q5QNW6,0.6666666666666666
Q8TCE9,0.6
P21917,1.0
O43776,1.0
Q92785,0.25
Q92784,0.6
P10153,0.42857142857142855
Q92781,0.8
Q92783,0.7777777777777778
P46087,0.0
P46089,0.7777777777777778
P46734,0.8571428571428571
Q96K58,1.0
P14649,0.2857142857142857
Q6UWB4,0.5
Q8NEC5,1.0
Q9Y3C6,1.0
A1L157,0.5
P35575,0.3333333333333333
Q5SQ64,0.0
Q99805,0.2
Q99808,0.625
Q8TET4,0.3333333333333333
Q5TC82,0.0
Q96JG9,1.0
Q96JG8,0.875
Q7Z6W7,0.8888888888888888
Q5VZ52,0.5
O75306,1.0
Q8WUR7,0.2
Q5VW00,0.5
Q8WV83,0.0
O75309,0.9
Q8NGY3,0.5
Q8NGY2,0.625
Q13098,1.0
Q8NGY0,0.75
Q9BQS6,0.4444444444444444
P14091,0.7142857142857143
Q8NGY5,0.4444444444444444
Q13093,0.0
Q8NGY9,0.8571428571428571
P51946,0.6666666666666666
Q9H7R0,1.0
Q6XPR3,0.7142857142857143
Q8N972,1.0
Q5VWM1,0.0
Q02962,0.9
P82279,1.0
Q13324,0.3333333333333333
Q13325,1.0
Q13326,0.375
P54652,0.7777777777777778
P23527,0.75
Q13322,0.1111111111111111
Q96DN0,0.4
P23528,0.6
Q96DN5,0.0
Q00839,0.4
Q8NFR9,1.0
P98088,0.5
P98082,0.18181818181818182
Q8IUY3,0.14285714285714285
O43482,0.25
O43488,0.25
P19387,0.3333333333333333
Q8N608,0.8
O95782,0.0
F8WER7,0.8888888888888888
Q9ULT0,1.0
Q86Y46,1.0
P31275,0.7777777777777778
O15547,0.2222222222222222
O15540,0.6
O15541,0.6666666666666666
P36873,0.0
P36871,1.0
Q92752,0.7272727272727273
Q9NZ94,0.125
Q9HCJ5,0.5714285714285714
Q9NVJ2,0.36363636363636365
Q9HCJ0,0.25
Q9HCJ3,1.0
Q9HCJ2,1.0
P50281,0.0
O95622,0.0
Q92973,1.0
Q96EH8,0.8
P43005,0.25
Q8WXF8,1.0
O43830,1.0
Q8WXF7,0.5
P40259,0.0
Q8WXF5,0.4444444444444444
Q8WXF3,0.0
Q96EH5,0.16666666666666666
Q8WXF1,1.0
Q8TBZ3,0.0
Q86SM5,0.6
P22692,0.0
Q9NR99,1.0
P22695,0.75
P22694,1.0
Q5T4F7,0.6
P19961,0.3333333333333333
Q3KNV8,0.6
A6NKD2,0.5
Q02880,0.0
A8MU46,1.0
P62258,0.0
P62256,1.0
A6NKD9,0.5714285714285714
Q8WWL7,1.0
Q9HB71,0.75
Q9HB75,0.875
Q9BW19,1.0
Q99942,0.16666666666666666
Q9BW11,0.5714285714285714
B7ZW82,1.0
Q9UDV6,1.0
P07148,0.8
Q07444,1.0
Q99941,0.0
O14639,0.0
O14638,0.1
Q9P0X4,0.2857142857142857
Q9NZR1,0.09090909090909091
Q6NXG1,0.6666666666666666
P55011,0.3333333333333333
Q8N8E2,1.0
P50539,0.5714285714285714
Q5VUY0,0.8
Q9H2B2,0.8888888888888888
Q9H2B4,0.7142857142857143
P51957,0.7142857142857143
P51955,1.0
P09471,1.0
P56278,0.0
P56279,0.8
Q9BYF1,0.25
Q8NBT0,0.8888888888888888
Q8NBT3,0.4444444444444444
Q86XW9,0.7777777777777778
A6NJZ3,0.5714285714285714
O14556,0.3333333333333333
A5PKW4,0.6
P49863,0.875
P49862,0.75
Q9Y696,0.42857142857142855
Q9Y694,0.6666666666666666
Q8IYX4,0.7
Q9H8U3,0.6666666666666666
Q9Y693,0.0
Q8IYX1,0.75
Q9Y691,0.25
Q86UX6,1.0
Q86UX7,0.8571428571428571
A0AV02,0.5555555555555556
Q86UX2,0.7
Q9Y698,0.375
Q8IYX8,0.8571428571428571
Q9C0C4,0.7
Q5T0B9,0.875
Q9NQA5,0.6666666666666666
Q9C0C2,1.0
Q07912,0.2222222222222222
Q92570,0.3333333333333333
Q9Y4Z2,0.5
O00767,1.0
O00763,0.4
Q86VZ2,1.0
Q7Z3S7,0.4
Q08ET2,1.0
Q6P1N9,0.3333333333333333
Q8IUQ0,0.6666666666666666
Q7L2R6,0.8571428571428571
Q7Z3S9,0.3333333333333333
Q9BZL4,1.0
Q9BZL6,1.0
P08253,0.5555555555555556
O75828,1.0
Q08209,1.0
P0C7P1,1.0
O75531,0.0
O75820,0.4444444444444444
Q4G0F5,0.25
Q00059,1.0
Q9UHV8,0.6666666666666666
Q8TAU3,1.0
Q53GI3,1.0
Q00056,0.8333333333333334
Q9Y6L7,0.4
Q9Y6L6,0.3
A5D6W6,0.4444444444444444
Q8TBZ5,0.5
P28698,1.0
Q9C0B0,0.3333333333333333
Q58F21,0.16666666666666666
O95807,0.3
Q6ZQN5,0.6666666666666666
Q9HAU8,1.0
O95803,0.4
P20742,0.375
Q9NRA2,1.0
Q9NRA1,0.4
Q9NRA0,1.0
P54829,0.1111111111111111
P42081,1.0
Q6ZN55,0.8571428571428571
Q13153,1.0
Q13151,0.7
Q03933,0.0
P59817,1.0
Q13156,0.0
Q8NFH3,1.0
Q6ZN57,0.5
P52799,0.2
P52798,0.25
P52797,0.6363636363636364
P52790,0.8333333333333334
Q9UII5,1.0
Q9UII6,0.5555555555555556
P62891,0.2
Q3ZCT8,1.0
Q3ZCT1,0.5
Q92847,0.75
Q5VVY1,0.6666666666666666
Q92843,0.3333333333333333
Q9H3D4,0.6
Q58FG1,0.875
Q58FG0,1.0
P98168,0.5
P98169,0.5
Q14249,0.0
P98160,1.0
P98161,0.0
P27169,0.16666666666666666
P22105,1.0
Q04759,1.0
P12829,0.14285714285714285
Q6WN34,0.0
Q6E213,0.5
P49753,0.5
P12821,0.14285714285714285
P04049,1.0
Q9H444,0.2857142857142857
Q9H446,0.0
Q15417,0.2
Q8WZ19,0.8888888888888888
Q14240,0.8571428571428571
P00750,0.7777777777777778
P00751,1.0
Q6UWQ7,1.0
Q14512,1.0
P05090,1.0
Q14511,0.4
Q02750,0.6666666666666666
P61457,0.0
P24855,0.8
P61106,1.0
Q9UHM6,1.0
Q8N1L9,0.625
Q6PID6,0.4166666666666667
O43543,1.0
P60983,0.5
O43541,0.0
Q6X4U4,0.3333333333333333
P09467,0.0
P60660,0.25
P46940,1.0
Q14940,0.75
P54793,1.0
Q9H4I2,0.2
Q7Z2H8,1.0
Q9H4I0,0.0
Q9NXJ5,0.0
Q9H4I8,1.0
P59190,1.0
P19878,0.5
O14828,0.42857142857142855
O14829,0.14285714285714285
P04435,0.8571428571428571
P04434,1.0
P04433,0.8571428571428571
P04431,0.8333333333333334
P04430,1.0
Q76KX8,1.0
Q6NSH3,0.0
P04438,0.8333333333333334
Q9WJR5,0.0
P06126,0.8
P06681,1.0
P50238,0.45454545454545453
Q13202,0.6
Q96HZ4,0.625
O60315,0.2857142857142857
Q8NEX5,1.0
O60313,0.6
O60312,0.7142857142857143
Q6ZNI0,0.1
Q8NEX9,0.8333333333333334
Q6GPH4,0.8571428571428571
A6NE21,1.0
O60911,0.1111111111111111
P30101,0.2222222222222222
Q9UBS8,0.0
Q9UBS9,0.0
P49674,0.0
P49675,0.6
Q9UBS0,1.0
Q9UBS3,0.8888888888888888
Q9UBS4,1.0
Q9UBS5,0.6666666666666666
P34820,0.42857142857142855
Q06278,0.4
P63316,0.14285714285714285
Q8NG27,0.0
P63313,0.0
Q6ZSA7,0.8888888888888888
Q96HQ0,1.0
Q9BY66,0.5
Q5FVE4,1.0
Q9UJM3,1.0
O00159,1.0
Q6UX41,0.8
P25067,0.5
O00155,1.0
O00154,0.0
P61225,0.8888888888888888
P61224,0.8571428571428571
O00151,0.75
P61221,0.875
Q9H0M5,1.0
P25098,1.0
Q12846,0.9166666666666666
Q06187,0.375
Q9H0M0,0.8888888888888888
Q13636,0.16666666666666666
Q13637,1.0
O95025,0.7
Q13635,0.6
Q5VYJ5,0.42857142857142855
Q5R387,0.42857142857142855
Q9BRK0,0.5
Q9BPV8,1.0
P0C6S8,1.0
Q8IUD6,1.0
O00483,0.5
O00482,0.75
O00481,0.7
Q10981,0.0
P05141,0.42857142857142855
P52895,0.0
P55209,0.2
O95125,1.0
Q9P2G3,1.0
P31274,0.8888888888888888
Q9P2G1,0.75
P55201,0.0
P31273,0.3333333333333333
Q6ZRM9,1.0
Q7Z4S6,0.8333333333333334
Q86WG3,0.6363636363636364
Q5DT21,0.0
O15016,0.5714285714285714
O15015,0.9
Q9BRT8,0.0
O15013,0.25
Q9NSB4,0.8888888888888888
Q9NSB2,0.875
Q9NP86,0.3333333333333333
Q9NP85,1.0
Q9NP80,0.0
Q9NSB8,1.0
Q6ZVE7,0.5
Q96QG7,0.5555555555555556
A8MWA6,1.0
Q96SR6,1.0
A8MWA4,1.0
P15848,0.8571428571428571
Q03936,0.5454545454545454
Q96NA8,1.0
Q9UKD1,0.0
Q9UKD2,0.9
Q96NA2,0.125
Q14061,0.0
Q9HBG7,1.0
Q9BU23,1.0
Q9HBG4,0.5
Q02818,0.25
Q15109,0.875
Q12857,0.125
Q12851,0.8
Q12852,0.8
Q01064,0.3333333333333333
P28221,0.75
P28222,0.75
P28223,0.7777777777777778
P60321,0.7142857142857143
P60323,0.7142857142857143
Q96BS2,0.6666666666666666
P04234,0.7142857142857143
Q08J23,0.6666666666666666
P00439,0.125
Q5GAN3,0.0
Q5JNZ5,0.3333333333333333
Q5GAN6,0.5555555555555556
Q5JNZ3,1.0
Q5GAN4,0.5555555555555556
P68133,1.0
Q8TDR4,0.0
O43847,0.8
Q66K14,0.16666666666666666
Q8WVM7,0.25
Q8WVM0,0.0
P01344,0.16666666666666666
P35226,0.2857142857142857
P35227,0.2857142857142857
P35556,0.9
P35557,0.6666666666666666
Q14185,0.2
Q14184,0.875
O75493,0.5555555555555556
Q14188,0.0
Q6ZXV5,1.0
P35558,0.6
P35228,1.0
Q8TER0,0.5
Q96PU5,0.8888888888888888
O60678,0.2727272727272727
Q8NEE6,0.4444444444444444
O60676,0.2857142857142857
Q9Y3A6,0.8888888888888888
O60674,0.7
O60675,0.0
P23193,0.5
Q9Y3A2,0.0
O95835,1.0
Q86SE9,0.7142857142857143
Q7L5N7,0.6666666666666666
Q96JE9,1.0
Q9GZR2,0.6666666666666666
Q9H8N7,0.2
O75674,0.1
O75676,1.0
O75677,0.0
O75678,0.0
O75679,0.0
O14647,0.8
Q5VW22,1.0
Q496M5,0.8888888888888888
P52630,0.1111111111111111
P23443,1.0
Q8NGW6,0.625
Q8NGW1,1.0
P61812,0.5555555555555556
O43711,0.14285714285714285
Q15853,0.1111111111111111
Q15858,0.14285714285714285
Q96DH6,0.75
Q14722,0.5
Q6GMV1,0.8333333333333334
Q14728,0.5
Q6GMV2,0.0
Q9Y5W7,0.5
Q8IXY8,0.4444444444444444
Q9Y5W5,0.8
Q9Y5W9,1.0
Q9Y5W8,0.0
Q9HBZ2,0.25
Q8NF86,0.7777777777777778
P25786,0.7777777777777778
Q99759,1.0
Q99758,0.4
Q99757,0.25
P48380,0.6
Q99755,1.0
Q14183,0.9
Q99750,0.6666666666666666
Q9UI95,1.0
P25788,0.7777777777777778
Q6IN97,1.0
Q8N628,0.7142857142857143
P35222,1.0
Q7Z7M0,0.0
Q7Z7M1,1.0
Q30118,1.0
Q9ULR3,0.9090909090909091
Q14186,0.0
Q9ULR5,0.16666666666666666
Q9HCH5,0.8888888888888888
Q9HCH3,0.3333333333333333
Q8IWA4,0.0
Q8IWA5,0.0
Q8IYB4,1.0
P51888,0.9
P48039,0.6
Q8IZC4,0.7
Q8IZC7,0.875
Q8IZC6,0.375
A6NFY4,0.2
Q9NU02,0.9090909090909091
Q5JQC4,0.5
A2RUH7,0.625
P51668,0.2
Q16581,1.0
Q16587,0.5
Q16586,0.0
Q16585,0.5833333333333334
Q16584,0.7777777777777778
Q16589,0.8
Q8WXD9,1.0
Q86SS6,0.0
Q5T4D3,1.0
Q9BUM1,0.3333333333333333
P16220,1.0
P22670,0.6666666666666666
Q16769,0.0
Q8NEE8,0.4444444444444444
Q96KA5,0.6
Q16763,0.0
Q16762,0.5
A6NKF2,0.0
P15036,0.25
P47890,0.6
P47893,1.0
P47895,0.0
P47897,0.5
Q9BW30,0.16666666666666666
Q9HB90,0.4
Q8N8C0,1.0
O14618,1.0
Q02817,0.5
Q9BXU9,0.3333333333333333
Q9UNL4,0.6
P50553,0.3333333333333333
P55072,0.3333333333333333
P55075,1.0
Q9P0V8,1.0
Q9P0V9,0.42857142857142855
Q96K49,0.0
P49795,0.125
Q9P0V3,0.3333333333333333
Q8NBV4,0.2
P56524,0.25
Q9H2D1,0.6666666666666666
Q8NBV8,0.0
O14531,0.7142857142857143
Q50LG9,1.0
Q6V1X1,0.75
Q9BYD9,1.0
Q9BYD5,0.14285714285714285
P17174,0.4
Q2M3M2,1.0
Q92859,0.7272727272727273
P52951,0.4
P52954,0.45454545454545453
P31644,0.5
Q7L0J3,1.0
Q9BXX3,1.0
Q86XF7,1.0
P27824,1.0
Q9Y4X3,0.14285714285714285
Q86XF0,1.0
Q9Y4X1,0.125
Q9Y4X0,0.0
Q9H8S9,0.0
Q6UWZ7,0.125
P14854,0.0
Q9NQG6,0.0
Q9NQG5,0.0
Q04917,0.6666666666666666
O00743,1.0
O00744,0.3333333333333333
Q93084,1.0
O00746,0.7142857142857143
Q93086,0.2
O00748,0.16666666666666666
Q93088,1.0
P42677,0.14285714285714285
Q6U841,0.5
P42892,0.5
Q9Y548,0.5
Q8TAK6,0.7777777777777778
Q9Y6N7,1.0
Q9Y2X7,0.0
P08237,0.4
P08236,0.5
P08238,0.8
Q9Y6N9,1.0
Q9Y6N8,0.9
Q9HAZ1,0.8333333333333334
Q1KMD3,0.2
P17509,0.3333333333333333
Q6NUN9,1.0
Q9UJ04,0.45454545454545453
O95825,0.7
P06340,1.0
Q15119,0.16666666666666666
Q15118,0.16666666666666666
Q15116,0.0
Q3V6T2,1.0
Q15113,0.0
P0CAP1,1.0
Q49AN0,0.0
Q6ZTB9,1.0
Q5EBM4,1.0
O15228,1.0
Q5VWQ8,0.0
Q9H0V9,0.5
Q8TF71,0.6
Q5T6F2,1.0
P32238,0.14285714285714285
P32239,0.2
Q96Q77,0.6666666666666666
P0C7V9,1.0
Q7RTR0,0.6666666666666666
Q5K4L6,1.0
Q8IYK4,0.0
Q5U5R9,0.75
Q9UIK4,1.0
Q8N6D5,1.0
Q9UK45,0.5
Q92688,0.8888888888888888
P0C7V4,1.0
P0C7V5,1.0
Q6P9B6,0.0
Q9H3J6,0.0
O75808,0.8
P27144,1.0
Q8IW35,1.0
Q8IW36,1.0
Q8TD90,0.9
Q8TD91,0.4
Q8N0V5,0.1
Q8N0V4,0.5
Q5HYN5,0.0
Q96QZ0,0.08333333333333333
P04062,0.25
P04066,1.0
P26367,0.3333333333333333
Q9H930,0.7142857142857143
Q8NFJ6,0.75
Q9H936,0.0
Q5T1B0,1.0
Q9H939,1.0
Q14532,1.0
Q14533,0.875
Q8NFJ8,0.5
Q9BQQ7,0.125
Q9NWH7,0.3333333333333333
Q9NWH9,0.2
P16035,0.2857142857142857
Q5SQQ9,0.8333333333333334
Q96R45,1.0
P19022,0.9
Q96PB8,1.0
P58340,0.25
O96028,0.0
A6NIY4,0.8571428571428571
Q8N1N0,1.0
Q9UHC7,0.3333333333333333
O96024,0.3333333333333333
Q8N1N4,0.0
P15621,1.0
Q6PIF6,1.0
Q96PB7,1.0
P00747,0.8181818181818182
A7MBM2,0.0
Q9P1Q5,0.6666666666666666
O94886,0.25
O94887,1.0
Q6ZMU5,0.8888888888888888
Q6ZMU1,0.75
P00740,0.8
O14843,1.0
Q9NYR9,0.0
Q9NYR8,1.0
Q6IEV9,0.5
Q9Y345,1.0
P00742,0.9090909090909091
Q9BT22,0.0
P05451,0.1111111111111111
P0CH99,1.0
Q15390,0.0
Q6NSJ0,0.0
Q6NSJ2,0.3333333333333333
P41002,0.0
Q6NSJ5,0.3
P58005,0.125
P58004,0.125
Q9UPY8,0.0
Q96G79,0.45454545454545453
O75116,1.0
Q5VZK9,0.0
O75110,0.6
A6NNL0,0.5
O75112,0.5
P28476,0.5
Q7L3S4,1.0
Q9UPY5,0.8333333333333334
Q9UPY6,0.0
O60336,1.0
P33121,0.3333333333333333
O60333,1.0
O60331,1.0
O60330,0.8
A6NE02,0.9166666666666666
Q9UBU7,0.0
P24522,1.0
Q9UBU8,0.25
Q9UBU9,0.0
P61024,0.0
P61026,1.0
P61020,0.25
P17342,0.7272727272727273
Q06210,0.5
P23471,1.0
P13500,0.25
Q8NB59,0.0
Q8NG04,0.6666666666666666
Q9BQL6,0.8
Q8NG06,1.0
Q8NB50,0.5
P12544,0.875
O00170,1.0
P12271,0.6666666666666666
P12277,0.16666666666666666
Q8N5B7,0.6
Q8WTU2,1.0
P28562,0.5714285714285714
Q8WTU0,0.2
Q96DU3,0.6666666666666666
Q15286,1.0
Q96DU9,1.0
Q15283,0.0
Q9H0K1,1.0
Q13619,0.8
Q9H0K4,0.6
Q9H0K6,0.16666666666666666
Q13610,0.5833333333333334
Q13614,0.5
Q13615,0.42857142857142855
Q13617,1.0
Q9UHL0,0.8888888888888888
Q9NS18,0.875
Q8IUB2,0.6666666666666666
P50616,0.2
Q96T83,0.7142857142857143
Q96N22,0.4
P50613,1.0
Q96N20,1.0
Q9UL51,0.5714285714285714
Q96N28,0.3333333333333333
Q13563,0.3333333333333333
Q8N4T8,0.0
Q6ZRK6,0.6666666666666666
Q0VDG4,0.5
O95104,0.0
Q5XKE5,0.8888888888888888
P53007,1.0
Q9HC36,1.0
P51690,0.0
P51693,0.42857142857142855
Q5T447,0.0
Q5T442,0.3333333333333333
O15031,0.16666666666666666
O15033,0.25
P10696,0.8333333333333334
Q9UJW7,0.45454545454545453
P80370,0.4444444444444444
Q9NSD4,1.0
Q9NSD7,0.6363636363636364
Q9NZP5,0.7777777777777778
Q9NZP0,0.5714285714285714
Q9NZP2,0.5
Q6PJP8,0.0
Q32P51,0.8571428571428571
Q96EQ0,0.6363636363636364
P18507,0.5714285714285714
P18505,0.3333333333333333
Q96ST3,0.0
Q96ST2,0.8
Q96EQ8,0.7272727272727273
Q96QE2,1.0
Q96QE3,1.0
Q96NG8,0.5
Q96NG3,1.0
Q96NG5,1.0
P16591,1.0
Q12874,1.0
Q12873,0.8
Q9Y226,0.7
Q9Y225,0.75
Q12870,0.3333333333333333
Q9HBI6,0.8888888888888888
Q9HBI1,0.0
Q9HBI0,0.6
Q12879,0.5
Q00688,0.0
Q902F8,0.5
Q902F9,0.5
Q4VNC0,0.9
Q8N2W9,0.2
P04211,0.6666666666666666
Q5QGT7,0.3333333333333333
Q58G82,0.5
P09629,0.3333333333333333
P56750,1.0
Q9H7Q6,0.0
O43865,1.0
A6PVC2,0.6666666666666666
O43861,0.0
Q6ZMT1,0.5
O43868,0.4
O43869,0.75
A6NDI0,0.8888888888888888
Q6RI45,1.0
Q8TDT2,1.0
Q8NGB2,0.75
P46777,0.2727272727272727
P49019,1.0
H9KV56,0.25
Q5T5U3,0.2727272727272727
O75478,0.5
O75477,0.6
O75474,0.0
O75475,0.6666666666666666
Q8NBM8,0.8
O60658,0.5
P02746,0.4444444444444444
Q8NEG0,0.0
Q8NEG7,0.125
P16519,0.5
O60656,0.3333333333333333
Q8N9F8,0.5
Q8N9F0,0.2222222222222222
Q8N9F7,1.0
Q96JC9,0.5
Q96JC1,0.0
P46597,0.5
Q8WV44,0.25
Q92478,1.0
Q7L5L3,1.0
Q9Y4C4,0.6666666666666666
Q9Y4C5,0.2857142857142857
P23467,0.6666666666666666
Q8NGU2,0.42857142857142855
Q8NGU1,0.5555555555555556
Q9Y4C1,0.0
Q13057,0.8333333333333334
O75610,0.25
P23468,0.625
Q9BXE9,0.2
P01906,0.5
Q9Y4C8,1.0
P08579,1.0
P20273,1.0
O95665,0.8
Q8IVC4,0.8571428571428571
Q7Z7M8,0.4444444444444444
Q499Z4,1.0
Q6UB35,0.75
Q8N398,0.6666666666666666
Q8N427,0.8
Q8N394,1.0
Q8N393,0.5
O43731,0.5
Q5JU85,0.0
Q9NPB1,0.0
P54619,0.09090909090909091
Q9Y5Y9,0.14285714285714285
Q9NPB6,0.8
Q9NPB8,1.0
Q9Y5Y4,0.6
Q9Y5Y6,0.8
Q9Y5Y0,1.0
Q00872,1.0
Q9Y5Y2,0.8
Q68D85,0.6666666666666666
Q99733,0.3333333333333333
P32004,1.0
Q99735,0.3333333333333333
Q8IWA0,0.0
Q76I76,0.2
A8MXE2,0.3333333333333333
Q8N4E4,0.8888888888888888
Q8N4E7,0.14285714285714285
Q16790,0.5555555555555556
Q8IZA0,0.0
Q9H9V4,1.0
Q7Z7K2,1.0
Q9H9V9,1.0
P05997,1.0
Q9HCN3,0.3333333333333333
Q9Y3D0,0.5
Q9NZ52,0.7
Q9HCN6,1.0
Q9HCN8,0.14285714285714285
Q86Y01,0.6
Q86Y07,0.1
P22732,0.875
O43193,0.75
Q5SXJ2,1.0
P22736,0.3333333333333333
Q38SD2,0.16666666666666666
P82980,1.0
P82987,0.8
Q16566,1.0
Q16560,1.0
Q16563,0.5714285714285714
P11464,1.0
P11465,0.9
Q86SQ9,0.0
Q86SQ6,0.3333333333333333
Q86SQ4,0.5
Q86SQ0,1.0
Q6DKI2,0.0
Q6DKI1,0.2222222222222222
Q5H8C1,0.5555555555555556
P42330,0.3333333333333333
C9JBD0,0.5555555555555556
Q8NCR9,0.125
B2RD01,0.75
Q99879,0.75
O00203,0.5
Q5T4J0,0.14285714285714285
A6NKX4,0.7777777777777778
O14986,1.0
O14983,1.0
O14981,0.6666666666666666
Q96KC8,0.0
P0C7X3,0.0
Q96KC2,0.8571428571428571
P50221,0.45454545454545453
Q96P47,0.625
Q9BY76,0.18181818181818182
Q96G46,0.0
Q96P44,1.0
Q9BY71,1.0
P07101,0.2222222222222222
Q9Y2L9,1.0
Q9Y2L8,1.0
Q9NWW6,0.0
Q9NWW9,0.42857142857142855
P07108,0.0
Q96G42,0.45454545454545453
Q9Y2L1,0.2857142857142857
O14678,1.0
Q96MY7,0.0
Q96MY1,0.0
P41743,1.0
Q8N8A6,0.9
O14672,0.375
Q8N8A2,1.0
P50579,0.0
Q4AC99,0.1
Q92624,0.8888888888888888
Q8WXB4,0.5
Q96K62,1.0
Q9UNN5,0.125
P50570,0.0
Q9P0T4,0.7777777777777778
Q9BTT0,0.9
P55055,0.3333333333333333
Q9P0T7,0.5
Q9NQ25,0.6666666666666666
Q8NBP0,1.0
Q5S007,0.0
Q9NQ29,0.25
Q9BVS4,0.0
O14519,0.0
P09382,1.0
P0C2Y1,1.0
Q8TBY0,1.0
Q15546,0.3333333333333333
Q15544,0.0
Q15545,0.0
Q03014,0.1
Q03013,1.0
Q96GR2,1.0
Q9UJL9,1.0
Q6P589,0.75
Q9NQE7,0.5
Q07955,1.0
Q86XD5,0.5
Q4KMP7,1.0
Q9NXW2,0.8888888888888888
P20718,0.8888888888888888
P20719,0.4
A6NHP3,1.0
Q96AQ1,0.3333333333333333
P11801,1.0
P11802,0.875
P20711,1.0
P01620,1.0
P01623,0.8
P01622,1.0
P01625,1.0
P01624,0.75
P48995,0.625
Q9H2F3,1.0
Q7Z5H4,0.0
Q6V0L0,0.8888888888888888
P57105,0.0
P08218,1.0
P57103,0.25
Q8TAI7,0.6
P08217,1.0
P52429,0.375
A2AB90,1.0
Q15139,1.0
O95843,0.5
P43686,0.8
Q96AX9,1.0
Q96AX2,1.0
Q96AX1,1.0
P24386,0.5
O15209,1.0
Q9H0T7,1.0
O15205,0.0
Q86W54,1.0
Q9BXI3,0.5
O75882,0.5555555555555556
P24310,0.2
Q6B8I1,0.6
Q8TF50,0.8571428571428571
Q95460,1.0
Q9UK22,0.25
Q8N6F1,0.8333333333333334
P83111,0.75
P83110,0.5
Q7RTP0,0.6
Q14592,0.625
