,numDomains
Q8WV48,1
Q6ZYL4,1
P46597,5
Q8WV44,10
Q6UWX4,2
Q7L5L3,2
O43889,3
Q8WV41,7
P08574,2
P08575,8
P23467,6
Q8NGU2,3
Q8IYA6,1
P08571,5
Q8IYA8,1
Q13057,5
P23469,5
P23468,12
O75616,14
P01906,4
Q8NGU9,1
P08579,4
P20273,9
Q4V348,11
Q86T24,3
Q8IVC4,10
Q9P2M7,3
Q9UJX5,2
Q5SWL8,1
Q499Z3,1
O43739,4
Q6UB35,3
Q8N398,2
O43734,2
O43736,1
P01903,3
Q8N393,8
O43731,2
Q5JU85,1
A0A0A6YYC5,4
Q6ZQT0,2
Q14703,1
Q9NPB0,1
Q9NPB1,1
P54619,1
Q9Y5Y9,3
Q9BSY4,2
Q9NPB8,2
Q9NPB9,2
Q9Y5Y7,1
Q9BSY9,1
Q9Y5Y0,1
Q00872,9
Q9Y5Y2,10
Q68D86,2
Q68D85,8
Q99731,1
Q99733,1
P32004,9
Q99735,1
Q9HCH5,2
J3QR06,2
Q9H2M9,2
P62714,1
Q9C0B7,4
Q16625,3
A6NMV5,1
Q8N4E4,1
Q8N4E7,1
Q9Y320,1
Q8IZA3,1
Q8IZA0,5
Q99877,3
Q7Z7K2,6
O95696,7
Q9HCH0,1
Q7Z7K6,2
Q99650,1
P05997,3
Q9NZ56,2
Q9HCN3,1
Q8NEL9,1
Q9NZ53,1
Q9HCN4,19
Q9HCN6,4
Q6IF82,3
Q86Y01,5
Q86Y07,2
Q969N2,1
P22732,3
O43193,4
O43194,1
P22735,3
P22736,2
Q6Q759,1
A8K5M9,1
Q8N6Q3,2
P82980,2
Q9ULE3,3
Q16568,1
P82987,7
Q8TEB1,1
Q9ULE4,1
Q16566,4
Q16560,3
Q16563,1
A0A087WTH1,2
P11464,7
P11465,7
Q7Z769,3
A0A087WTH5,1
Q86SQ9,1
Q86SQ6,2
Q86SQ4,4
Q86SQ3,4
Q86SE9,7
A0A0A6YYR6,6
Q9NW81,4
Q6DKI2,1
Q07960,3
P19256,1
Q5H8C1,2
Q99878,2
C9JBD0,1
Q8NCR9,3
Q8NCR6,1
B2RD01,6
Q99879,3
Q969N4,3
Q5T4J0,1
A6NKX4,2
Q8NGT0,2
Q6ZSU1,1
Q9P273,7
O14986,1
P15018,1
O14983,7
Q92628,2
O14981,7
O14980,3
Q96KC8,4
Q96KC9,1
Q92629,2
P56962,1
Q86YH2,3
Q0VAA5,1
Q9NU02,6
Q96KC2,10
P50221,1
Q16706,3
Q9BY76,3
Q9BY77,3
P0C2L3,1
Q9UPZ6,1
Q05048,2
Q9BY71,6
Q9NZ71,5
Q8IVL6,3
Q96QD9,1
Q6TDU7,1
Q9NWW0,1
Q92622,2
Q5BLP8,1
P07101,2
Q5YKI7,1
Q9NWW5,1
Q9NWW6,5
Q92623,10
Q9Y2L5,1
Q9NWW9,1
P07108,1
A2RUH7,6
Q9Y2L1,2
Q8IZ13,1
O14678,5
Q9HCS5,4
Q92621,1
Q8N8A8,1
Q9Y450,7
Q8NEY4,2
Q9H7B2,1
P41743,7
Q8N8A6,3
O14672,7
Q96QD8,1
Q8N8A2,5
P50579,1
P55058,2
Q92624,6
Q8WXB4,8
Q9UNN8,1
Q96K62,8
Q9UNN5,4
P50570,6
Q9P0T4,9
P55056,1
P0CW19,1
P0CW18,2
Q9NQ25,4
Q8NBP0,16
Q8NBP5,4
Q8NBP7,2
Q7Z7A1,7
B4DX44,6
Q8IVL0,12
Q5S007,20
Q8IXS8,1
Q9BVS4,5
Q8TBY8,1
O14519,1
Q07889,6
O14514,4
P0CG48,11
Q71U36,3
Q3SYA9,1
O14511,7
O14512,2
O14513,1
Q15546,1
P17152,1
Q15545,1
Q15542,4
Q15543,1
Q8IVL1,11
Q8TAT5,4
Q2M3C7,1
P20472,5
Q9H4A6,1
Q6P587,1
Q03014,3
Q03013,5
P0DKB6,1
P0DKB5,3
P23921,3
Q96GR2,1
Q9UJL9,11
Q9ULE6,1
Q6P589,1
Q9NQE7,1
Q07954,7
O76100,3
Q86XD5,1
Q5T0N5,7
Q9NQE9,2
Q4KMP7,2
Q5T0N1,13
Q9NXW2,3
P20718,3
P20719,1
A6NHP3,1
P30039,1
P11801,5
P11802,4
Q9UH17,2
P20711,3
P01621,5
P01620,5
P01623,5
P01622,5
P01625,5
P01624,5
Q6R327,5
Q7Z5H3,7
Q9BW61,1
P48995,7
Q4KWH8,13
Q9BQ24,1
Q13868,1
A8MYB1,1
Q9H156,5
Q8N6Q8,6
Q96AQ7,1
P09430,1
Q9H2F9,2
Q9BTA0,3
Q6V0L0,1
P57105,2
P08218,3
P57103,2
Q8TAI7,6
Q9Y483,3
P08217,2
Q9Y625,1
P52429,3
Q53EL9,2
Q9Y624,8
Q15131,4
P17568,1
Q99518,9
Q8WX77,8
A8K554,1
O95841,1
Q9H1P3,1
O95843,7
Q9H159,3
Q9UGF6,3
O95847,1
O95848,1
Q9NWD9,1
C9JVW0,1
A8MXZ1,1
Q96AX1,1
A8MXZ3,2
Q9Y3D6,4
P24387,1
P24386,3
O15209,5
Q9H0T7,4
Q86W56,1
O15205,3
O15204,7
Q9BXI3,1
P43243,4
Q86W50,4
C9JLR9,4
Q9H2S5,10
P24310,1
Q9Y3R5,1
Q8TF50,8
Q95460,2
Q5JVS0,1
Q9UK22,3
Q9UK23,2
Q8N6F1,3
P83111,1
P83110,9
Q7RTP0,3
Q96FA3,4
Q9UK28,1
Q8N6F8,7
Q7RTP6,12
Q9P0K9,1
Q9H3H5,1
Q330K2,1
Q96LB9,1
Q9H3H1,10
Q96LB4,2
A8MX76,5
Q9UIM3,13
Q8WZ92,3
Q96LB0,4
Q96LB1,1
Q96LB2,2
Q9BQE4,1
Q8NGI2,3
Q969F8,2
Q9Y566,12
P0C7T8,1
O75864,4
Q8IV45,2
Q92802,5
P0C7T5,1
B2RC85,2
Q92806,2
Q4G0J3,5
P0C7T2,2
P0C7T3,3
Q8N895,6
Q02539,1
Q6JQN1,8
Q95604,6
Q02535,1
Q86XM0,1
Q96BZ9,1
Q15392,1
Q9NXV6,1
Q01415,3
Q8WYA6,2
Q5SYE7,1
Q96EY7,5
Q8WZ55,1
Q14554,13
Q8WYA1,6
Q8WZ59,1
P13639,6
P04000,4
P04001,4
Q86TB9,1
P04004,2
Q96EY1,3
Q9H488,1
Q8NFL0,2
B2RNN3,2
Q15391,1
Q3YBM2,1
P22674,2
P54868,3
Q0VAM2,2
P41247,1
O43502,5
Q6DKK2,13
Q8IXV7,6
O43506,8
O43505,1
P41240,7
O43508,2
Q96CW6,1
Q8TD43,1
O96008,1
O96009,2
Q15390,2
Q13394,1
Q96BZ4,3
O96000,1
Q9UID6,4
Q9UHA2,1
Q9UHA3,1
O96004,1
O96005,1
O96006,3
O96007,1
Q9HAT2,1
Q6NZ67,1
P49221,3
P49223,1
Q5QP82,1
Q9BXI9,2
Q9H4M9,9
Q9H4M3,3
Q53FA7,4
Q9H4M7,4
Q6ZMS4,10
Q6ZMS7,2
Q9NQA3,1
Q8N3R9,8
O14867,4
Q4VC44,4
Q8N3R3,2
O14862,2
O14863,1
Q9Y5T4,2
Q5VZI3,1
Q8IY67,4
Q92609,1
P25800,1
Q9UQB3,3
P54284,2
Q13263,5
Q17R31,1
Q99909,2
Q16763,1
Q6ZNM6,1
P54289,6
O75132,2
O75131,3
P04843,1
O60359,3
Q9Y5T5,3
Q9BWP8,2
Q02790,13
Q6PIF2,1
Q9NRM7,5
O60353,3
Q16760,10
Q9H9V4,9
Q8TEM1,1
O60356,1
P61006,7
Q9UBW8,1
Q9UBW5,1
A8MSI8,2
Q9UBW7,3
Q13398,8
P61009,1
Q3T8J9,2
Q96BY2,1
P40197,8
Q96BY7,3
Q15738,7
Q9NRM6,1
Q15735,2
Q9UIG0,10
Q96BY9,1
P40198,2
P40199,9
Q6P9H5,3
O15444,1
O15446,1
Q8TCX1,1
O15440,13
O15442,2
P54136,4
Q9H7D7,2
P54132,5
Q6ZSM3,2
Q8NB78,20
P14550,1
Q9UJQ1,1
P14555,1
Q9BQJ4,6
Q9NYP9,1
A0A075B6K6,5
O00110,4
Q16048,1
Q6UVY6,3
O00115,1
A0A075B6K5,5
P17097,9
P17096,1
P17098,7
A1KXE4,1
A0A075B6K4,5
A6NEK1,3
Q3BBV0,1
Q13670,2
Q13671,3
O95067,2
Q9UIW0,1
Q9Y5P3,1
Q3BBV1,2
Q96DW6,1
O95069,1
A4D1U4,3
Q8NA82,1
P38646,4
Q9H0I9,8
P21246,2
M0R296,2
P51504,8
Q8NG99,3
Q9H0I3,1
P51508,15
Q5VWN6,2
Q9BXC1,2
Q15036,3
P30411,1
P30414,2
P43351,1
Q96BI1,4
P47972,5
H0UI37,1
P30419,2
Q9H1Z8,1
Q2M385,1
P47974,2
Q504Q3,3
Q96CM3,1
A2VDF0,1
A0A096LP55,1
Q96CM4,7
Q15032,2
Q96CM8,2
Q9NWU1,3
Q9BXC0,3
B8ZZF3,1
P48507,1
O00160,6
O15050,11
Q15628,2
O15056,3
Q06495,1
O15054,2
O15055,4
Q8WXS5,4
Q06945,2
Q6ZRI0,4
P48509,2
Q9BRX8,2
Q9BRX9,2
Q9NZN4,5
P16415,8
Q86XD8,4
Q14626,1
P16410,1
Q9NZN1,8
Q7Z4W1,7
Q7Z4W3,1
O95460,8
Q86WC4,2
Q9NZN8,1
Q86WC6,5
Q9UJX3,14
P12524,2
P12525,2
Q8N5D6,2
P37198,1
Q8WXS8,9
Q07011,2
P12259,3
Q8IYV9,2
Q2TBE0,2
Q5VWM3,1
Q9P013,1
Q96NE9,3
Q9NRM0,2
Q9P016,1
Q9P015,1
Q9UMQ6,7
P56192,7
Q9BPW4,2
P56199,7
Q9UNY5,10
Q9Y620,4
Q9NTX5,1
Q9HBK9,12
Q9BU68,1
Q9P1Y6,8
Q12816,1
Q9BU61,1
Q8NEP3,4
Q9BU64,1
P07738,1
Q5JTC6,1
Q9BYC9,1
Q99436,2
Q13627,2
P07737,1
P09603,1
Q8TE57,9
P09601,1
P04275,7
Q6UXD1,2
Q8TE56,10
P04279,1
P04278,2
Q13620,2
P0C2S0,1
P00966,4
Q9BXM9,3
Q8TA94,8
Q01892,1
Q8WXB1,5
Q9H4A5,1
Q8TDV2,1
Q8TDV0,1
A0A0B4J1U8,1
A0A0B4J1U9,1
O60519,2
O60518,6
O60516,1
A0A0B4J1U6,4
A0A0B4J1U7,4
O60513,3
O60512,3
A0A0B4J1U2,4
A0A0B4J1U3,3
Q9GIP4,2
P55072,42
A6NDK9,1
A8MWE9,3
Q9GZM6,3
Q9H340,3
Q9UKV5,10
P24592,2
P24593,2
Q9UJX2,16
Q8WVI0,1
Q5W0B1,8
Q9UNL2,1
P0DJG4,1
P46020,1
P53816,1
O75459,1
P35268,1
P35269,1
O60636,1
O60637,2
Q9NVR0,7
O60635,1
P35590,7
O75452,5
Q9GZM3,2
Q8IUC0,1
Q9BXC9,5
Q09327,2
Q5JUK3,2
Q9H0R1,1
P14317,4
P14316,1
P14314,9
P35606,2
Q09328,2
Q8IW92,3
P60568,1
Q8IUC4,2
Q96PY5,3
Q8IW93,5
Q15375,12
Q7L0Q8,3
Q8WUX1,1
O75635,1
P00387,4
Q70CQ1,3
Q7Z6M1,6
Q9P126,2
Q7Z6M3,4
Q7Z6M2,2
Q8WUX9,2
Q05329,3
Q92496,1
O75638,1
Q9BYC2,2
Q9P2K5,5
Q8NGS1,3
Q8NGS0,2
Q8NGS3,2
Q8NGS2,3
Q8NGS5,3
Q8NGS4,2
Q8IVA1,1
Q8NGS6,3
Q13070,1
P08559,3
Q13072,1
Q9HAC7,1
Q8IYG6,6
Q13075,7
Q13077,1
Q9UHI5,2
Q8N402,1
Q9Y5R8,1
P20290,1
P20292,1
Q8WU20,1
Q7KZF4,2
Q96M95,1
Q8TBM7,1
A6NGY1,1
Q9P1U0,6
Q9P1U1,2
A6NGY5,3
Q8NDP4,7
Q9Y3C6,1
O94925,6
O94927,1
O94921,3
Q13387,3
O94923,1
P42566,14
Q14761,1
Q9H2D6,1
Q6PJ21,2
O94929,2
Q14764,3
Q14767,7
Q14766,9
Q99712,2
Q8TC57,1
Q8TC56,1
Q99717,3
Q96L73,4
Q99715,10
Q99714,4
P14784,1
Q6P1M9,1
Q99719,5
Q9UIG5,1
P14780,5
Q9NPD7,1
Q9NVU7,2
Q9NPD5,4
Q04637,3
Q8N661,1
Q8N660,1
P28845,7
Q9BRZ2,8
Q9P2K2,2
Q8N668,1
Q96JA3,4
P26992,3
Q6NUS8,3
Q96JA4,1
P26998,2
P26447,6
Q9UHI8,8
A6NMT0,2
Q8NFU0,1
P26440,4
P26441,1
Q86Y25,9
Q86Y26,2
Q86Y27,1
Q86Y22,1
Q86Y28,1
Q86Y29,1
Q8NFU7,2
Q9P253,5
P55211,2
Q1ED39,1
Q8NFU4,1
Q9HCL3,9
A8MXY4,12
Q8NFU5,1
H3BSA7,1
A6NFU8,1
A6NK53,8
Q16543,3
Q16540,1
A6NK59,6
A6NK58,1
Q6NUJ5,1
Q6NUJ2,1
Q9Y6B6,8
Q16549,2
Q16548,1
Q16798,2
Q9H3S4,2
Q92966,1
Q6ZWT7,1
Q32MQ0,1
Q9H3S1,2
Q6PIF6,8
P26196,3
P11441,3
Q6P4R8,1
Q9BRU2,1
Q9BUQ8,2
Q52M93,13
O43316,4
O43314,3
O43315,1
O43312,2
O43313,1
O43310,1
Q5H8A4,2
Q53S33,1
Q8NCP5,8
O43318,3
Q53H82,2
A6NNM8,3
Q16720,8
Q9UFF9,1
P04808,1
Q6BAA4,2
Q30154,3
Q96FV3,1
Q96FV0,6
P56945,6
Q9P2N2,1
Q96FV9,2
Q8TD46,3
Q1W6H9,2
Q9BY50,1
Q8NE18,1
Q9Y6Z7,2
Q9BW71,2
Q9BW72,1
O14653,3
Q9NWQ8,1
Q6IAN0,5
O14657,4
O14656,1
O14654,2
P49593,2
P49591,2
P49590,4
Q9P0R6,1
Q96MW7,9
Q96MW5,2
Q96E29,1
Q17RC7,1
Q7Z2Q7,7
Q9NZS2,1
Q7L1V2,1
Q9UNH5,5
H3BMH7,1
Q9UNH7,3
Q9NSE7,1
Q6PIL6,8
Q8TBG4,1
Q9NSV4,5
Q9NPJ4,1
Q7Z2Z2,5
Q8NBR0,1
Q9NQ03,7
Q5T5J6,2
Q5H9M0,1
Q8TBG9,3
Q9NZS9,12
P39905,1
Q9NPJ6,2
P39900,6
P30622,1
P20908,4
P30626,5
P01816,2
P01817,5
P01814,3
P01815,1
Q2T9F4,5
Q15569,5
Q96GL9,1
Q7Z5A8,1
P01818,3
Q6E0U4,1
Q8NHY5,1
Q8NHY6,7
P0DKL9,2
Q8WWF8,7
Q8NHY2,9
Q8NHY3,2
Q6U736,1
Q8WWF6,1
Q8WWF1,1
Q8WWF3,1
Q9UI32,6
Q32P44,2
Q9C0I1,2
Q8WTW3,1
Q9C0I4,1
Q96QF0,3
Q00526,3
Q9C0I9,5
Q9BXX0,10
Q07973,1
O00257,1
O00254,1
O00255,1
O00253,1
A6NHR9,3
A6NHR8,1
P07911,7
Q9Y4X3,1
Q92563,5
O00258,2
Q32P41,5
Q6UXH8,6
Q6UXH9,5
P01609,5
P01608,5
Q96MH2,2
P01603,5
P01602,5
P01601,5
P01600,5
P01607,5
P01606,5
P01605,5
P01604,5
Q9BVQ7,31
Q92567,2
Q9H2H8,1
Q9H2H9,2
Q9UI38,2
P08833,2
Q96DS6,1
U3KQV3,4
P57086,1
P02778,1
Q9HAT0,1
Q9NRC9,3
P02771,2
P02776,1
P02774,2
P02775,1
Q6PF05,3
Q6PF04,6
Q6PF06,1
Q15155,10
P17542,1
O00305,3
P17540,2
P34059,3
Q9BZE9,2
O95319,4
Q03692,2
O95863,10
O95861,1
P57081,1
O95866,1
O95865,1
O95864,2
O15269,1
Q9H0R8,2
P35900,1
Q86YP4,1
O15260,1
O15263,1
P35908,2
O15265,1
O15264,5
Q9H0R4,4
O15266,4
Q7RTV2,2
Q7RTV3,7
Q7RTV0,1
Q99697,4
Q6T4R5,1
B1APH4,6
Q7RTV5,3
Q7LGA3,3
Q03252,5
P39019,1
Q9UGF7,3
A8MZF0,1
Q96CP6,1
Q9UK08,1
Q96CP2,1
Q9P206,1
Q9UK05,2
Q8N6H7,1
P52569,3
Q5XX13,2
Q9P203,2
A8MX19,1
Q9Y5R5,1
P51864,1
B2RN74,2
Q92820,2
Q9UQF2,5
P56381,1
Q9H3N8,2
Q969D9,1
Q92828,3
Q8N823,12
P00558,1
Q9BZF3,4
Q53GG5,3
Q9BZF1,2
Q8N7F7,3
O75843,3
Q9Y587,1
O75841,1
P21462,1
O75845,2
O75844,1
Q04917,1
Q7Z6K5,1
Q8N878,4
Q96IG2,7
Q7Z6K4,5
Q96EG3,8
P09016,2
P09017,1
Q6UXD7,1
P09012,3
Q9Y230,15
Q5HYJ1,1
Q8N7P7,1
Q01344,3
P12883,6
P12882,5
P00734,5
Q9BYQ4,2
P00736,7
Q9H977,1
P35670,6
Q9H972,1
Q9BYQ5,2
Q14574,3
Q14576,4
Q9H1P6,1
P00738,4
P00739,2
Q8WZ75,8
Q14573,5
H0YGG7,1
P08493,1
Q8NFN8,1
P42025,1
Q9BQ69,1
P54840,2
A1L0T0,3
P54845,2
Q15406,2
P41221,1
P41220,1
P41223,1
P41222,3
P41225,3
P41227,7
P41226,5
P41229,6
Q9Y238,1
Q1X8D7,4
Q96E17,9
Q96PF1,3
Q96PF2,4
Q9Y239,7
Q92536,2
Q92537,1
Q92535,1
P49207,1
P46926,1
Q92530,2
Q3MUY2,1
Q9HBH1,1
Q92538,2
Q92539,3
Q14973,3
Q6PL18,11
Q9H4S2,2
Q8NH54,3
Q6ZMQ8,2
Q96KV6,7
P20336,7
P20337,7
P20333,1
Q13349,7
Q9HAQ2,2
Q8IU81,3
P20338,9
P20339,6
Q96RT8,2
P0CB33,14
Q9H6X5,1
P0CB38,9
Q96RT1,7
P41597,4
P41595,4
P41594,4
Q2WEN9,7
Q9H207,2
Q8N3Y7,3
Q9H205,3
Q5VXJ0,4
Q9H201,4
P06899,3
Q96G30,1
Q05469,4
Q9H208,2
Q9H209,2
P11277,3
P11274,6
O75151,3
O75150,5
O75153,5
O75155,10
O75154,8
P11279,1
Q96EX2,7
Q75N90,7
Q8N6S4,6
Q8TEK3,1
Q9UGL1,7
Q8N6S5,1
P17301,7
Q9Y6N3,1
P17302,3
Q9H7X3,7
Q99961,6
A8MV23,1
P54219,1
Q9ULP9,2
Q9Y6N1,1
A8MV24,1
P10909,2
Q6EKJ0,2
Q8TAK6,1
Q96BW9,2
Q8WUG5,3
Q6UW10,1
Q9Y6N7,7
Q96BW1,2
Q6UW15,1
Q9Y6N6,3
Q8NB12,2
Q9UPS6,5
Q9Y4L1,2
Q8NB16,3
P08237,1
P11055,5
Q8NB15,2
O15467,1
O15466,1
Q9UBI4,2
P15586,2
O15460,5
Q53TN4,2
Q9HCD6,15
Q9NYV7,1
Q9NYV6,1
Q9NYV9,1
P05813,3
B2RV13,1
Q8NES8,1
Q5HY98,10
P05814,1
Q9Y6X3,8
Q9UJS0,6
O00139,1
Q08AI8,1
P61289,2
Q5VVH5,1
Q96A98,1
P55157,1
Q96L42,7
Q08AI6,1
Q2M3R5,2
P0CV98,1
P0CV99,1
Q86YJ7,6
Q96HR9,1
P40313,4
Q0VG99,1
O95081,1
Q13651,2
Q9H3U1,15
P56746,2
Q96I76,1
Q8IUN9,3
Q5VVH2,1
Q9BX97,1
P56747,2
P51523,6
P21266,4
Q86VN1,3
Q96LU5,2
A0A096LNP1,1
A0A096LNP0,11
A6NH11,2
P84103,3
P84101,1
Q460N5,3
Q702N8,1
P39023,1
Q96I99,4
Q8N5T2,1
P31749,6
P34998,2
P31213,3
Q99698,3
P34995,1
Q96N66,1
Q96N67,3
Q96N64,1
Q8N9Z9,1
P60880,2
Q9H6Q3,3
O15078,2
O15079,2
Q5TAX3,5
P33527,13
O15075,5
A3KN83,4
Q49A88,2
O15072,10
Q9HC78,9
Q9NZL3,7
Q9NZL4,2
P16435,3
Q9NZL6,3
Q9BQI5,2
Q5T481,4
Q9ULL4,4
Q9HC77,1
P42694,11
P04206,4
Q92905,3
Q01973,9
Q01970,6
P04207,5
Q7Z460,12
Q01974,10
Q9NZ43,4
Q96NK8,2
Q7L9L4,1
Q7L190,2
A4D0S4,2
Q9HBM1,3
Q9HBM0,1
Q96AZ6,1
P56179,1
P56178,2
P0C0S8,2
Q9HBM6,4
Q9H339,3
H3BPF8,1
P56177,1
P0C0S5,2
Q9BR39,1
Q5TYX0,1
P21673,5
P30291,2
P07711,3
Q659A1,1
P02545,6
Q9Y2D9,5
P02549,9
Q12830,4
Q12837,3
Q12836,2
P29084,1
Q5VIY5,11
A0A096LPK9,2
Q96KX1,1
Q96KX0,2
O00391,3
Q96KX2,1
Q96C11,3
P40222,2
A5PLN9,2
O00399,1
O00398,1
Q9BTP6,1
O14907,2
P04259,6
Q7Z5Y6,2
Q7Z5Y7,1
Q8WUB2,1
Q6TCH4,1
Q15111,5
Q6TCH7,2
Q6ZST4,1
P00915,1
Q9NTZ6,3
Q9HBJ8,2
P16885,9
Q5BKY1,4
Q5T7W7,1
P56715,1
Q5T7W0,6
O95567,1
Q9NQT8,5
Q8TDX9,4
Q8TDX5,1
O60573,1
Q8TDX6,4
O60575,2
Q8N8Z8,8
Q6NXP6,3
Q6NXP0,1
Q9UMS5,1
Q6NXP2,1
Q9NUQ6,1
Q6ZVW7,1
P35244,1
O75431,4
O75436,1
O75437,15
P35243,6
Q5VU69,1
O75438,1
O75439,2
P35249,15
P43034,4
Q9NVP1,3
Q9NVP2,1
Q5BKU9,1
Q9BYE3,1
Q9P2I0,4
Q8NBI2,1
Q8NBI3,1
Q96L93,3
P16284,6
O60610,7
Q96G28,1
Q96H35,3
O60613,1
Q96HP8,1
Q9BTD3,1
P17931,1
P17936,2
Q9BQC3,1
Q8N9B4,5
Q8N9B5,1
P14373,12
B9EJG8,2
K7EQS6,1
Q99884,1
Q9GZQ3,1
Q5VWQ8,4
P01019,1
Q9GZQ4,4
Q9Y2D8,1
Q8TDU5,1
Q8N2S1,7
P01011,1
Q99102,3
Q13011,1
O75388,2
Q13017,4
Q9H8H2,4
Q13015,1
Q7Z6M4,1
O75385,6
O75386,1
O75387,1
O75380,1
O75381,1
O75382,13
Q14296,3
Q9BXA9,5
P52655,1
Q99081,1
P52657,2
Q8IVG5,1
Q8TE96,5
Q5MNZ9,1
Q8IVG9,1
Q5MNZ6,1
Q8NGQ1,3
P30990,1
Q9BXA5,1
Q5CZA5,11
Q8NGQ5,3
Q8NGQ4,2
Q8N461,6
Q9NUD7,2
P48546,2
Q5SWH9,1
Q8N465,2
Q9P1W3,3
Q5SNT6,1
Q9P1W8,8
Q5SNT2,2
Q8WVK2,1
Q96L94,1
P53384,10
Q9NPB3,8
Q8NCG5,2
Q66K79,5
Q9Y6F8,3
Q9NPF4,1
Q9BWW7,8
Q9BSE4,2
Q9BSE5,1
Q9BSE2,1
Q9NPF2,1
O94907,2
O94906,11
O94905,1
Q86YG4,1
O94903,1
Q9ULX9,5
O94901,4
O94900,2
Q6JVE9,1
Q6JVE5,1
A0PG75,1
Q8TC71,1
Q9UGB7,1
Q8N4Y2,4
Q6NT46,1
Q8N688,1
P15421,1
Q8N684,2
P41968,2
P28827,10
P15428,4
Q8N682,1
Q96L96,7
Q8WV07,1
Q9NY26,1
Q7Z7C8,2
A1L162,1
Q6ZNG9,2
Q9UI40,1
K7ERE1,1
Q5TAG4,1
A1A4F0,1
P35232,1
Q9HCR9,4
A2RUR9,2
Q9BZQ4,1
O75038,11
Q6PUV4,1
P19474,14
Q8NH09,2
Q9UNL4,2
Q9NZW5,8
Q9BZQ2,2
Q16520,7
Q8WVJ9,2
P26640,8
P26641,7
Q16527,1
Q16526,2
Q9UBG7,2
Q8IWJ2,2
Q96RQ9,14
A6NK75,14
P56373,1
A0A0A6YYG2,1
A0A0A6YYG3,1
Q14031,2
Q14746,3
P60709,1
Q14032,4
Q14749,10
Q96LY2,3
Q8NCV1,2
Q9HA47,5
Q5TGU0,1
Q14995,2
Q5JXB2,1
Q9NP08,2
P22612,4
Q9NUU7,2
Q6FI13,2
Q96KG9,3
P49411,4
Q2TAK8,1
P49418,4
P49419,1
Q9UP79,8
Q96FT9,1
Q7Z7G8,2
Q9UK41,1
Q96FT7,1
Q7Z7G2,1
Q8NFM7,1
Q7Z7G0,2
Q7Z7G1,1
Q9Y2H1,6
Q9Y2H0,1
Q9NWS6,1
Q9UIK4,4
Q9NPC4,2
B9A014,1
Q9UKS7,3
Q9BY32,1
Q9Y2H8,8
Q9BY31,8
Q9NWS8,1
Q9NWS9,5
Q6DN03,1
A6NIN4,1
Q9Y3F4,1
Q96GY3,1
P58658,2
Q8NEF3,1
M0QYV0,4
Q8N1W1,4
P25205,5
Q9NPC3,2
Q7L1T6,5
Q3LXA3,2
Q9P0P0,10
P25208,3
Q96MU6,10
Q96MU7,1
Q6P6C2,2
Q86SU0,1
Q9NSJ1,6
A6QL63,7
A6QL64,6
Q6P9B9,2
Q8TBE0,1
Q8TBE1,1
Q9NVM9,1
Q8NGX1,3
Q9BYN8,2
Q8TBE7,2
Q8TBE9,5
Q9BYN7,9
O75800,1
Q96IT1,7
Q8NH03,3
Q9NQ66,4
Q2M3G0,22
Q6UDR6,1
P20929,5
A6NJR5,1
Q6P9B6,1
O95747,4
O95744,2
P01833,4
P01834,4
Q9NXH3,1
O95741,4
Q96JN8,2
Q96GN5,1
Q15506,2
Q6Q0C1,1
O95749,1
Q8NE35,2
Q9Y6I3,4
Q8NHW6,1
Q03052,3
Q8NHW4,1
P69905,1
Q8NHW3,2
P05067,6
Q68DD2,2
P08697,1
P05062,1
P05060,1
P11844,2
Q9C0K7,3
P60328,2
Q92466,1
Q9UL68,2
Q9C0K3,2
O00270,2
Q9Y5E1,2
Q96J77,1
O00273,3
Q6UXN7,1
F8WAN1,5
Q9UBI1,1
A8MTB9,5
Q6UXN8,1
Q6UXN9,1
A6NHT5,1
Q9UBL6,3
Q13823,5
P03886,1
Q9Y5E2,2
Q13825,1
Q9H3K2,2
Q13829,2
Q01804,2
Q5T013,1
Q9Y5E7,2
P56545,3
Q9Y5E6,2
Q9H2J4,1
Q8TD94,4
Q9H2J7,1
P98196,5
Q96JB6,4
Q9H4B0,2
Q96NA8,6
O95336,1
Q9NXS2,1
Q32MK0,4
Q7L273,6
A6XGL0,1
Q15172,1
Q15170,1
Q14562,9
O15243,1
Q8N0V5,1
Q86W11,7
Q49AH0,1
O15247,5
P07333,8
O15245,2
O15244,2
Q0PNE2,1
P07332,4
Q5HYN5,1
Q12996,4
Q9BXD5,2
Q9NXS3,8
Q5T0J7,1
P29474,4
P29475,6
Q969H4,4
Q8IYB1,1
Q53G44,7
Q9Y615,2
Q12999,1
Q08752,10
Q9UKY1,3
P32929,4
Q01105,3
Q9H6R3,2
Q7RTT9,1
Q01101,5
Q7RTT4,2
Q7RTT5,2
Q7RTT6,2
P32926,2
P32927,6
Q8J025,1
A4QMS7,1
Q5TD94,1
Q6ZW33,2
Q13418,7
P18669,1
A8MX34,2
Q9BYD2,1
A4D2P6,3
Q96D31,1
Q8TCX5,4
Q9P225,24
Q5U5X0,2
Q6IV72,8
Q8NH04,2
P00533,5
Q4G0N0,1
P51843,2
Q4G0N7,1
Q4G0N4,2
P63211,1
P0C7H8,2
P0C7H9,3
Q4G0N8,3
Q9H3L0,2
Q8NI29,3
Q5VVQ6,1
Q08289,3
Q969J2,10
O43924,1
O43927,1
Q8NGX9,2
O43921,1
O43920,2
E7ENX8,13
P08709,6
P08708,1
Q96KK5,2
Q9BZD7,1
