,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
P48378,1,7,0,19,0,16,16,9,6,5,4,4,5
O15123,1,1,1,5,0,3,1,1,0,9,5,16,18
O60282,7,12,23,31,4,14,5,14,17,28,10,10,11
Q5SZB4,0,0,1,0,1,0,1,0,0,0,1,0,0
Q9NW97,0,0,0,0,4,0,3,0,0,0,4,0,0
H7BYT4,1,1,1,1,1,1,1,1,1,1,1,0,0
P59538,1,1,8,1,1,1,1,6,2,4,3,5,13
P02708,2,1,0,10,0,0,0,7,7,6,44,1,1
Q9UQ13,13,2,5,47,19,40,16,42,18,1,42,16,44
Q8NG04,5,5,58,57,6,6,7,54,49,10,42,42,45
Q96MH2,0,4,0,10,0,11,9,8,10,9,5,6,10
Q9NRF9,13,16,19,16,33,16,19,16,7,17,33,12,12
Q14584,0,0,0,0,0,0,1,0,29,4,10,14,9
Q14209,3,8,6,4,3,25,24,20,25,26,19,22,18
Q9BWX1,1,11,10,11,1,9,6,9,9,10,4,7,7
P14416,2,0,2,2,0,0,2,5,12,8,2,4,7
Q8NHV1,1,2,3,3,22,24,1,26,24,27,21,23,25
O94813,2,6,6,7,1,3,2,3,6,25,4,16,17
P00505,11,32,32,13,26,28,34,23,5,29,26,31,25
Q03936,0,0,0,0,0,0,9,0,28,0,4,8,16
P47881,3,2,0,1,0,6,1,0,6,5,21,1,0
Q9Y5K5,14,8,12,8,8,6,5,6,7,17,7,16,16
P14784,3,0,0,2,0,0,4,2,2,1,3,1,1
Q8NHZ8,10,5,6,10,1,10,6,6,10,6,1,6,10
Q9Y3B6,2,25,21,21,15,23,8,16,17,19,15,17,17
P09529,4,8,5,5,4,2,4,6,7,8,7,4,6
Q10713,5,5,11,30,4,29,6,26,2,3,27,22,23
Q6ZU52,2,2,2,2,2,2,1,2,2,2,2,2,2
P31391,5,5,6,6,7,5,1,11,19,12,8,9,9
Q6BDS2,2,23,2,2,22,18,15,16,6,14,22,3,5
Q75MW2,0,0,0,0,0,0,1,0,0,5,0,3,5
B4DS77,10,10,9,3,9,5,5,4,7,5,9,8,3
Q99727,3,1,4,3,5,4,3,7,5,10,5,4,5
P30464,1,1,7,1,1,1,2,3,1,5,0,3,2
P32971,1,1,1,1,1,1,1,1,1,1,1,1,1
A6NI86,1,1,38,38,1,0,1,0,0,5,1,21,51
Q96B33,4,4,5,5,5,4,5,4,4,4,5,3,4
O94967,5,5,2,2,2,2,2,2,21,2,2,42,47
P02747,1,3,4,3,1,3,3,3,3,5,22,9,9
Q9H223,1,2,21,0,15,22,15,16,16,21,15,17,15
O71037,1,1,1,1,1,0,1,3,3,3,1,4,4
Q99704,2,2,4,4,3,8,2,8,8,8,6,8,10
Q685J3,28,29,32,46,0,23,1,23,4,1,52,47,46
Q9UJQ4,3,2,1,2,1,8,18,5,8,6,18,12,6
Q8N183,19,4,4,10,19,19,9,10,20,15,19,17,16
Q9Y5H8,1,1,10,1,4,4,5,4,8,12,11,7,7
P56750,0,0,4,0,0,0,3,3,5,4,1,3,3
O00602,4,3,16,7,0,12,4,9,11,12,9,8,11
Q9BXM0,24,25,0,2,0,27,22,22,0,7,27,20,27
Q9HCZ1,0,0,0,0,2,0,1,0,26,12,16,16,8
Q6ICL7,19,3,4,19,20,23,23,23,23,20,45,22,3
Q9BSK2,1,1,22,1,1,17,1,8,5,5,8,8,8
ENSP00000389434,1,1,20,24,1,1,1,1,1,31,1,1,1
Q32P28,2,7,1,2,1,1,1,3,4,8,21,2,3
Q14980,33,4,33,22,4,0,3,1,4,49,11,23,55
Q8N3Y7,7,5,15,47,31,41,56,31,4,44,31,33,35
Q6VY07,2,8,2,10,4,17,10,1,2,16,4,3,3
Q8NHM5,2,7,10,11,0,15,7,11,5,20,41,5,7
Q9C0F0,2,2,2,15,4,7,3,7,1,4,9,9,3
Q8WXF5,0,1,0,0,0,0,0,0,1,1,51,0,1
Q8TCE6,1,1,17,1,24,8,21,15,22,21,24,15,16
P10997,2,0,0,3,3,2,6,3,2,2,3,1,1
Q6ZN16,4,8,8,3,1,5,18,7,7,1,32,16,19
Q8N8J7,1,1,1,0,1,1,3,1,1,1,1,1,1
P13984,8,14,13,14,4,3,18,13,6,6,4,7,5
O14579,5,10,11,9,4,4,7,6,2,4,4,4,2
Q9Y365,21,3,8,22,2,21,3,21,16,22,42,21,45
Q8NGP0,0,0,3,4,0,2,1,0,12,1,1,3,2
Q9H4P4,5,6,8,7,7,15,6,14,6,15,22,14,15
Q8IVW1,0,0,0,0,0,0,13,0,0,29,44,26,32
Q5UCC4,19,7,9,7,1,18,4,5,6,4,1,18,7
Q13202,23,21,5,5,7,19,7,19,9,25,34,12,26
Q9P2B7,8,8,0,4,8,8,4,8,8,8,8,8,3
Q9H2I8,18,18,23,20,19,23,17,18,17,17,19,18,18
Q9H9Y4,6,6,9,7,7,9,3,3,13,18,7,7,9
P02533,3,2,5,4,1,3,1,3,29,5,21,5,14
Q13257,5,6,7,7,6,7,5,4,4,12,6,8,13
C9JCN9,28,2,6,28,6,6,1,6,6,6,21,29,27
Q9UKT7,2,4,2,2,3,2,3,2,2,8,41,23,2
Q9Y4F3,7,23,2,2,21,17,21,4,2,4,21,6,2
P58513,0,0,0,0,1,0,1,0,0,0,1,0,1
Q9C004,0,0,1,0,0,4,0,3,1,3,4,0,0
Q96DC8,44,44,45,39,43,42,43,43,44,34,43,44,18
Q00536,3,8,1,3,1,1,9,7,9,19,9,9,12
Q9UPU3,1,2,3,3,2,19,16,21,21,16,36,10,11
Q9BRQ8,39,47,18,45,34,38,18,12,8,16,33,18,38
Q92947,31,29,33,33,31,28,35,28,29,33,31,34,36
P01730,3,4,1,3,2,3,6,1,1,1,2,2,3
Q9H9E3,4,5,11,7,6,3,8,6,6,7,6,1,6
ENSP00000393353,1,1,1,1,1,1,1,1,1,1,1,1,1
O43281,2,2,2,2,2,3,2,11,2,5,4,6,5
O43900,5,26,1,6,3,9,5,9,7,24,5,22,16
O60307,2,21,3,21,1,22,4,17,47,14,5,13,13
Q8NCR3,26,27,4,4,1,26,26,26,26,26,1,27,26
Q9UIF8,4,22,4,4,8,4,2,17,20,4,11,1,5
P23469,3,2,2,2,6,1,0,3,10,1,12,18,22
Q9H4S2,1,1,2,1,2,5,1,3,7,5,14,18,9
Q00325,13,5,16,15,9,6,9,4,6,10,8,11,8
Q5T3U5,20,20,22,20,35,20,18,21,19,32,34,46,18
Q6WBX8,1,4,2,19,11,1,6,15,13,17,11,11,9
Q8TBZ5,3,3,3,8,3,3,1,3,27,20,7,17,20
Q3LXA3,40,34,40,40,34,30,30,30,31,30,33,31,29
B2RXF0,4,4,3,3,9,9,9,9,4,14,13,14,8
Q8N6F8,51,3,9,2,28,48,1,17,21,18,28,46,45
Q9P0L0,3,19,1,25,8,15,7,5,5,21,7,8,7
Q7Z443,0,4,1,0,0,10,7,7,0,1,15,26,0
P42785,17,14,18,18,40,13,13,8,34,13,40,11,12
Q14CB8,8,9,3,2,8,8,7,6,9,9,8,7,8
Q3V6T2,3,8,1,19,16,26,3,20,45,22,16,20,24
Q9UKT4,1,0,0,2,10,6,4,1,0,5,10,4,0
Q13190,8,7,12,7,6,4,8,4,7,4,6,4,13
Q6P161,7,10,4,4,1,6,7,7,21,6,1,20,6
O75747,4,4,4,4,4,4,4,28,11,23,22,15,7
P01774,1,1,6,1,1,1,1,9,8,6,3,26,10
Q9BS91,6,6,6,6,6,6,6,5,6,19,20,5,23
A6NGB7,0,0,2,1,1,5,1,0,0,0,1,0,0
O75955,8,46,48,8,5,40,46,44,41,39,35,37,37
Q9BVK6,2,6,13,24,1,17,7,7,7,14,6,5,7
P29762,3,2,2,3,2,2,1,1,1,3,4,6,1
Q9UBD9,3,5,1,5,6,2,10,2,4,5,6,6,5
Q9NUQ9,0,6,23,4,17,12,17,17,17,19,17,17,17
P63165,14,5,14,5,5,12,21,10,6,26,5,10,8
O43612,3,1,0,1,4,2,1,1,3,3,4,2,3
Q499Z4,3,3,3,3,3,3,1,3,28,11,13,7,12
A6NGE4,0,0,16,16,0,0,24,21,29,24,18,43,45
P27469,6,4,3,3,6,4,1,4,4,4,6,6,6
Q2KHT4,2,2,3,6,0,1,3,5,4,4,1,3,3
Q5TAT6,11,3,1,3,10,3,1,3,23,50,45,12,12
O43432,20,14,2,2,2,20,20,8,10,21,6,12,5
Q8N9Z2,4,4,5,5,4,7,1,3,4,5,5,2,5
Q9UJ70,42,2,4,42,39,40,2,15,41,37,37,22,41
A7E2S9,1,1,38,37,1,38,1,1,49,11,1,26,51
P17516,0,3,4,61,0,36,5,42,41,57,25,48,54
Q7Z3H4,7,0,1,0,2,6,4,4,0,7,17,3,0
Q1ZYL8,0,0,0,0,1,0,1,0,0,0,1,0,0
Q9HD89,1,1,1,2,12,13,1,2,12,13,12,12,12
Q9NUW8,10,12,19,13,13,9,9,10,9,9,10,10,10
Q9C056,4,9,4,4,7,5,7,7,9,9,5,21,4
Q92527,2,7,7,14,0,26,35,29,43,11,20,23,51
O75461,1,1,1,2,1,28,2,23,29,29,17,21,17
Q92583,1,1,2,1,0,0,1,0,0,0,2,0,0
P01833,1,1,1,1,1,1,1,1,0,1,2,0,16
Q7Z5H3,5,6,2,2,0,24,32,24,3,20,22,19,16
A6NMP4,0,0,0,0,1,0,1,0,0,0,1,1,1
Q9Y219,1,6,1,19,1,6,7,5,2,9,5,15,4
Q8WV93,28,31,5,33,24,26,42,27,6,29,24,30,36
Q96EL2,2,3,3,3,3,2,2,2,2,2,3,2,2
Q8IZC6,4,5,4,4,6,2,3,9,11,1,43,6,11
Q5VYV0,11,5,4,4,4,8,1,11,8,9,4,4,16
Q9UBQ7,37,37,15,44,43,22,45,25,35,9,42,46,15
Q9UKP6,0,2,5,4,1,0,2,0,15,6,2,4,7
P28069,8,7,1,8,1,6,6,6,9,4,3,6,18
O14802,8,22,4,24,6,18,1,6,7,7,6,22,12
P17544,20,19,3,3,11,16,20,12,6,10,10,6,19
Q96BR5,4,4,5,4,19,18,17,3,3,3,19,14,43
Q96FN5,11,12,1,10,26,6,22,7,10,18,26,24,10
Q8NFM7,3,3,2,3,6,1,0,1,1,0,6,5,2
Q7Z7B7,3,0,0,0,1,3,1,0,3,3,1,3,0
Q9BTX3,19,3,4,19,4,15,2,16,16,14,4,13,14
Q9NS25,1,1,1,1,1,1,1,1,1,0,11,0,1
P14555,6,0,1,2,3,1,12,10,7,14,18,11,13
Q9BW91,3,3,4,4,3,2,3,2,3,2,3,2,4
Q7RTR2,21,21,5,2,25,19,27,21,1,1,25,23,2
Q969J3,3,4,8,6,4,2,3,3,2,2,4,2,2
Q6ZUF6,0,0,0,0,0,0,1,0,0,0,1,0,1
Q6IQ26,1,1,5,7,4,13,3,17,5,16,15,16,5
P68133,7,1,23,0,1,5,11,14,19,21,8,19,13
P30042,50,49,49,51,5,45,6,46,49,48,55,49,50
ENSP00000406405,1,1,1,1,1,1,1,1,1,1,1,17,23
Q4VX62,0,0,0,0,1,0,1,0,0,0,1,0,1
Q9NZU7,3,10,2,7,0,6,7,0,5,23,1,8,29
P63000,4,11,13,10,9,9,14,11,10,22,15,8,17
Q9Y5R2,1,1,1,1,1,8,1,5,21,1,47,23,25
O43674,4,4,7,5,4,4,7,4,4,3,4,3,4
P41273,1,1,2,1,1,1,1,1,1,1,1,1,1
P23945,3,9,11,1,3,2,3,5,7,7,6,5,23
Q92565,1,1,6,3,3,17,2,13,4,7,10,20,15
Q9H7F0,1,5,14,10,3,9,2,3,5,8,23,32,35
Q30KQ2,1,2,1,2,1,1,1,1,1,1,3,1,0
Q4G0S4,4,4,11,22,4,9,8,8,11,53,10,44,47
Q5JWR5,7,16,5,15,11,10,7,8,5,12,11,10,3
ENSP00000401330,8,8,7,7,1,16,6,1,7,10,1,7,12
O14548,2,1,3,4,1,7,2,2,4,3,4,4,8
A6NIJ9,1,1,3,1,3,5,1,4,9,7,5,5,5
P62263,7,7,3,8,3,14,12,2,2,6,4,11,33
Q6NUQ4,5,5,6,21,20,17,4,3,19,3,19,17,18
P18627,0,0,1,1,1,0,1,0,1,0,2,10,12
Q9UPN7,4,23,4,4,4,19,13,11,12,11,11,13,10
Q06432,0,0,1,0,5,0,8,0,0,0,5,0,1
Q8NG80,1,2,1,1,1,2,1,1,7,4,2,1,4
Q14145,3,3,4,3,3,3,4,3,17,4,18,18,20
Q59GN2,1,1,0,1,1,28,12,18,16,13,11,19,18
O75122,4,4,3,3,12,27,19,15,12,11,11,19,19
Q04864,1,1,0,0,2,6,3,3,6,10,2,4,4
Q4VNC0,0,0,29,2,0,0,5,6,12,21,23,36,37
Q9UM22,9,10,1,2,2,8,12,8,7,8,2,8,9
P15735,1,5,5,26,2,6,20,2,46,21,24,13,16
Q5VZ72,4,4,4,4,1,1,1,1,4,1,1,2,4
Q9Y226,3,2,4,4,1,21,22,5,21,1,32,40,48
A6NDL7,2,2,2,2,2,23,18,21,13,23,15,17,52
Q9UF12,3,3,5,22,5,18,20,14,17,25,10,14,12
Q8N688,0,2,0,1,0,0,1,0,0,2,0,0,0
Q99645,0,1,0,1,0,0,0,0,0,2,18,21,46
Q6UWF9,1,1,1,1,1,1,1,1,1,1,1,1,1
O43699,0,0,0,1,0,0,1,6,6,5,2,10,10
Q9UI38,0,0,0,0,0,0,1,0,0,12,17,6,12
Q5RKV6,11,18,24,18,12,19,23,17,8,12,24,24,27
P15173,0,6,1,1,0,6,0,4,0,7,3,2,5
Q14210,1,1,0,1,0,0,1,0,0,0,8,10,4
O95155,8,16,20,18,10,7,9,6,10,17,10,9,12
Q3SY69,0,6,5,0,3,4,44,39,4,26,25,40,6
Q14774,8,2,2,3,2,7,6,5,7,5,4,4,21
P62837,4,3,7,5,2,15,6,5,5,23,2,8,7
P49638,1,1,2,20,8,7,4,6,17,2,8,15,19
P17752,1,5,4,6,0,47,10,44,43,50,19,20,46
P31321,5,10,32,3,39,47,40,35,40,21,39,16,41
Q9H7T3,0,0,0,0,1,0,1,0,0,16,1,0,1
Q8NH81,3,3,3,3,4,3,1,3,7,3,5,5,3
P55160,3,3,26,3,3,24,2,19,22,14,16,15,18
Q9H1R2,27,15,0,0,1,1,7,1,0,22,32,17,24
Q13360,3,0,3,3,2,3,1,3,31,2,10,14,22
Q9NRR6,3,3,3,2,3,20,18,20,5,1,8,9,18
Q9Y6I8,14,15,18,16,10,13,13,13,14,13,10,13,14
Q7Z2K6,12,12,7,21,18,8,16,9,15,8,27,15,16
P13761,1,1,1,1,1,1,7,1,2,7,1,4,4
O95622,3,4,7,7,2,3,4,2,14,7,35,16,14
Q8N475,3,7,7,7,4,6,6,7,7,8,23,6,6
O75616,26,34,43,32,27,26,29,26,17,25,27,24,37
Q9UM13,7,8,12,9,3,3,4,3,9,5,3,4,3
Q9P206,4,4,4,53,1,2,3,2,4,20,1,2,4
Q07973,1,6,2,17,1,14,3,2,15,44,1,18,46
Q13324,0,1,5,0,3,3,1,1,1,2,3,2,5
Q13332,6,6,2,4,1,17,4,7,18,1,8,16,18
P28072,15,5,9,9,4,3,3,29,4,43,23,9,29
ENSP00000409267,1,1,1,1,0,1,1,1,1,0,13,27,28
O95163,8,8,9,6,9,5,3,3,6,3,9,4,3
Q8N8V4,2,2,2,2,2,8,2,6,5,26,2,20,18
Q14161,1,4,0,7,0,0,2,2,2,16,7,16,45
Q5T6J7,39,39,42,38,30,33,34,33,34,34,30,35,34
Q92905,10,9,10,7,5,5,6,5,6,5,5,7,16
Q8WV75,0,0,0,0,1,0,1,0,0,0,1,1,1
Q13838,5,9,20,21,2,10,3,4,3,45,12,18,19
P17612,4,7,17,9,5,15,14,7,36,22,30,20,25
O43520,1,1,22,19,1,1,0,20,19,1,20,7,1
O00141,7,5,6,50,0,19,15,8,34,10,16,17,18
O94868,8,6,8,18,7,16,5,14,6,6,7,12,23
ENSP00000385877,1,1,1,1,1,1,1,1,1,1,1,1,0
Q8WXX0,6,7,21,21,21,21,23,22,20,18,21,14,20
P02585,3,2,2,21,2,2,2,2,52,28,22,25,24
P06493,16,18,2,2,2,1,3,10,12,14,18,12,11
Q14202,4,4,3,4,3,10,6,7,9,5,7,8,8
O60936,2,2,4,4,12,1,1,1,1,28,30,2,4
Q16236,0,0,0,0,19,6,7,2,4,3,19,3,0
P41231,2,2,1,1,8,1,3,1,1,1,8,5,5
O95104,19,6,2,8,6,13,3,4,19,3,6,2,5
A1A4V9,29,29,5,5,1,25,27,27,28,27,1,4,28
P31946,1,0,22,1,2,0,19,18,4,21,2,13,15
P52788,2,3,4,4,2,2,5,2,2,44,21,12,36
Q14966,5,5,1,1,1,2,3,2,1,2,1,29,32
Q9H6E4,5,6,6,6,7,4,4,4,5,4,7,4,5
P49792,0,9,15,12,2,1,7,45,5,19,4,17,5
P01225,0,1,0,2,0,0,1,0,0,5,3,5,6
Q8N7L0,0,0,1,0,0,0,1,0,0,0,0,0,0
Q8WW34,1,1,1,1,1,1,1,1,1,1,1,4,4
Q9Y6A9,17,5,1,1,6,6,21,9,5,6,6,12,9
Q9NWU5,44,3,5,3,14,40,2,2,2,2,14,13,42
P08729,1,1,7,0,1,1,1,1,27,1,20,3,23
Q13151,1,20,3,24,1,1,2,1,21,24,34,41,45
Q9NR12,4,5,5,10,3,2,1,5,13,22,6,22,7
Q9HBE4,1,0,1,1,1,1,1,1,1,1,1,1,1
Q8NEY4,0,0,17,0,0,24,2,8,9,20,1,4,2
A8MZ36,6,0,6,6,1,0,2,0,6,14,1,8,6
Q6ZSJ9,5,5,8,7,8,2,1,2,4,8,8,4,4
Q8N503,0,0,0,0,1,0,1,0,0,0,1,0,1
P21926,1,0,1,21,0,17,4,1,13,0,18,2,7
Q8TAQ5,2,2,1,3,0,1,1,1,25,9,22,14,17
P48553,10,10,5,5,10,8,10,10,10,6,10,12,5
Q9BS26,3,3,3,19,3,3,3,3,3,18,26,10,2
P61550,11,3,3,2,3,3,1,7,3,6,8,3,3
Q00056,1,10,1,1,3,11,7,6,8,7,11,20,7
O43736,4,4,4,3,8,9,4,9,7,7,8,7,7
Q5T749,0,0,0,28,0,0,1,0,0,52,17,7,24
Q13433,0,6,0,6,18,51,0,2,20,21,17,9,18
P14625,17,16,16,13,26,44,35,34,33,28,26,35,35
O95372,2,8,15,51,1,44,32,31,9,40,19,29,28
P14616,3,3,3,11,3,2,6,7,19,1,5,44,50
Q8N5R6,9,9,4,6,4,6,7,6,11,7,4,4,9
ENSP00000382758,1,1,1,1,1,1,1,1,1,1,1,0,1
P0C7T8,6,1,1,1,1,1,1,1,6,1,1,1,6
P49895,3,8,3,3,10,11,24,20,19,22,10,19,19
Q8WXE1,15,15,2,7,1,7,2,2,7,7,1,2,7
Q13351,10,10,0,0,0,0,11,11,25,9,4,13,13
ENSP00000412238,1,1,1,1,1,1,1,1,1,1,1,4,6
Q5VWX1,1,6,3,2,3,21,5,3,4,7,20,18,18
Q9H2D1,10,14,9,11,8,5,1,6,5,2,8,7,6
Q5VT03,1,1,3,1,0,0,1,1,1,2,0,0,0
P35372,2,2,2,2,2,2,2,2,18,8,4,2,7
Q5TCY1,3,3,3,19,0,29,22,22,19,26,22,17,26
Q9NPI9,1,0,0,1,0,0,0,50,49,45,42,44,44
P61565,1,1,1,1,1,1,1,3,3,3,1,4,4
Q00013,0,0,0,6,0,0,0,0,7,1,1,16,8
Q86V59,0,0,0,0,0,0,1,0,0,3,0,3,0
Q15276,7,7,8,9,8,3,2,3,7,2,8,1,31
Q96RT7,15,15,10,10,12,12,3,2,7,15,7,2,9
Q9HCU0,6,5,2,6,2,4,5,4,4,4,22,20,18
P24941,9,18,23,9,5,13,16,9,7,24,5,47,49
O60664,1,1,2,1,13,5,10,2,9,1,13,5,5
Q96R69,1,1,2,1,2,2,1,2,9,2,2,5,3
P37288,0,5,6,0,6,0,4,3,9,6,5,3,3
A6NMT0,7,8,3,2,5,22,8,4,23,8,5,19,12
Q9UPA5,1,1,2,2,3,1,2,1,1,6,3,1,1
Q9UKG4,3,51,55,55,2,17,7,42,11,46,40,26,29
P17481,5,5,6,6,6,4,5,4,29,10,16,24,22
P09093,0,0,7,17,0,0,7,3,55,3,8,5,9
Q15622,0,0,4,0,0,0,1,6,5,2,2,11,3
Q8IXQ8,0,0,2,0,0,0,1,0,0,0,0,0,0
Q15270,13,13,1,1,8,14,9,11,13,13,13,10,18
P08697,0,0,0,0,0,0,0,0,0,47,38,47,44
P55773,0,1,1,0,0,0,1,0,0,0,2,3,7
P60896,16,6,22,13,10,4,2,6,4,11,10,15,1
Q9Y3Q8,1,1,2,12,1,12,1,9,12,12,19,9,11
Q6ZRG2,0,0,0,0,0,0,1,0,0,0,5,1,1
Q8IV38,17,2,3,2,21,2,2,2,2,21,21,2,16
P40394,0,0,4,44,1,57,36,43,31,24,24,39,2
Q8IUQ0,1,0,8,2,1,26,8,4,17,5,17,19,20
Q96L03,24,26,8,8,23,21,24,24,8,21,22,20,26
Q8TBG9,2,1,2,2,1,1,7,7,5,5,6,5,5
P0C7H8,1,1,9,1,1,1,1,2,1,12,2,3,55
Q6ZN28,1,1,1,1,2,0,0,1,2,4,2,0,0
Q8NBH2,45,46,5,5,8,42,49,45,51,45,8,47,47
Q5VWM3,0,0,2,1,0,0,1,0,9,1,3,15,13
Q96IZ5,25,25,11,11,26,26,11,25,26,24,26,11,26
O14936,1,1,3,2,1,1,16,1,1,1,1,11,11
P42357,37,34,39,36,15,31,37,31,32,35,15,34,33
Q8WU20,0,2,1,0,3,1,6,3,0,5,3,2,0
O00623,10,11,13,9,9,9,9,10,9,9,9,10,9
O75674,1,1,1,25,1,21,2,22,15,1,9,22,26
Q8N9P6,0,0,0,0,1,0,1,0,0,0,1,0,1
Q8IUH8,0,0,0,0,0,0,20,22,21,22,15,22,21
Q8IZA0,4,51,10,11,8,5,4,28,5,8,52,5,4
Q9UNZ2,7,5,15,15,3,6,7,5,5,9,3,5,4
Q01851,4,7,6,6,5,5,3,13,8,7,5,8,4
P37802,4,2,7,22,0,18,5,21,23,22,7,20,21
ENSP00000394607,1,1,1,1,1,1,1,1,1,16,24,14,18
P31641,2,0,1,51,3,1,1,6,27,5,38,0,0
Q8WYN0,2,5,6,7,5,17,6,5,7,19,5,8,12
Q9Y242,1,1,1,1,9,9,3,3,3,3,9,5,3
Q14242,1,1,1,1,8,28,1,1,1,1,13,8,12
Q8WYQ9,0,0,0,0,0,0,0,0,0,0,8,9,1
Q9Y678,1,10,10,24,0,29,5,5,5,14,3,5,4
Q9HBH9,3,4,2,25,2,6,2,3,49,20,9,15,17
P04731,0,1,1,0,0,0,1,0,1,5,4,5,5
Q12766,2,2,1,2,8,8,7,8,8,6,8,1,8
P55089,4,0,0,0,0,3,8,0,3,0,1,3,0
P63172,3,19,16,19,11,13,5,13,14,23,11,13,22
Q9Y4X1,5,7,12,0,5,54,11,9,22,1,37,39,38
O15265,2,18,3,3,3,13,12,4,7,4,7,1,8
Q96NR8,0,2,29,55,18,23,23,26,37,50,34,49,52
O75083,34,9,11,35,7,5,5,5,5,5,7,29,6
Q8N5M1,32,37,14,39,30,32,39,33,5,32,30,6,31
Q70Z53,13,13,21,16,13,12,12,13,15,12,13,12,16
O43766,16,20,27,22,23,13,25,12,7,13,23,25,5
Q969Z4,2,2,4,2,3,9,2,2,2,2,9,2,2
Q5JXA9,2,2,2,1,2,7,1,2,4,1,3,1,17
Q86YP4,1,3,1,1,5,5,6,4,5,3,5,3,3
P63128,1,1,5,1,1,1,1,5,7,5,1,5,5
P55081,9,9,17,14,6,7,12,8,10,5,6,15,18
Q5MIZ7,1,2,20,18,1,16,7,7,7,12,4,7,5
A8MTA8,9,12,12,11,1,8,10,9,8,8,1,8,8
Q96Q83,47,6,6,6,45,39,42,39,43,43,45,40,43
P84095,0,1,27,19,27,0,27,24,27,25,27,1,1
Q6ZMT9,4,4,3,3,1,4,4,4,4,4,1,4,9
P35606,3,3,3,5,1,1,2,1,1,2,1,27,36
Q8WTP9,0,0,0,0,0,0,1,0,0,0,3,0,4
Q9BX51,0,0,16,0,1,4,1,46,30,42,1,33,34
Q07954,3,9,6,9,5,7,3,5,3,3,21,6,26
P32243,2,3,2,2,5,5,1,4,4,20,18,5,13
P21291,2,3,7,0,13,17,16,20,20,18,6,19,18
Q86XJ0,3,3,2,3,2,2,2,2,2,12,2,7,7
Q6ZN54,2,2,8,5,16,17,12,15,2,15,16,16,2
Q86YC2,1,1,2,2,2,3,3,3,1,3,2,1,1
Q9P0M9,42,0,5,4,15,17,1,37,17,14,15,19,18
ENSP00000396184,1,1,1,1,1,1,1,1,1,1,1,5,12
Q9BYE3,0,0,1,1,0,0,1,1,0,4,11,4,1
P06899,0,1,11,1,5,30,1,13,13,30,4,12,16
Q9H098,3,3,3,4,0,4,1,1,9,3,3,6,4
P29992,4,4,3,21,2,9,10,5,18,1,8,12,6
O00401,0,5,5,23,0,17,19,17,3,42,16,5,13
P61457,8,47,0,46,23,36,43,40,14,38,21,28,27
Q14532,1,1,1,1,1,1,1,0,30,5,20,6,25
Q9NUN5,13,14,16,15,20,13,13,13,14,13,20,14,14
Q05215,1,1,1,1,1,2,1,10,20,12,5,7,1
Q16667,51,6,6,51,49,50,50,50,50,50,49,19,27
Q6PCB0,2,1,2,1,2,1,1,1,0,1,47,7,2
Q96EH8,1,1,5,6,1,6,9,5,5,10,20,10,8
A8MUA0,0,1,0,1,3,0,1,1,0,3,28,3,7
Q8N695,1,52,1,19,1,44,6,41,51,1,41,37,39
Q9ULZ3,2,4,2,3,0,1,1,1,1,2,0,2,1
O43298,1,1,1,1,1,1,1,2,1,0,7,4,5
Q5T7P8,2,2,2,2,1,1,1,1,26,4,16,19,22
P55318,0,0,0,4,0,3,3,11,11,9,2,14,4
Q9NV29,1,2,1,2,2,1,5,1,1,2,2,1,1
Q06418,1,1,2,1,0,0,0,0,8,8,1,13,5
Q9P0L2,1,4,1,1,1,1,18,17,26,7,1,42,15
Q13601,6,6,10,8,5,8,4,4,6,5,5,7,5
Q00973,3,3,3,2,3,3,53,2,52,2,3,3,3
P54317,1,1,6,1,1,12,10,7,26,9,6,7,3
O00160,3,9,9,26,2,16,8,6,11,1,7,7,8
O75106,2,2,26,26,5,28,48,44,18,48,50,49,54
ENSP00000371198,1,1,1,1,1,1,1,1,1,1,1,14,33
Q9UIG0,9,18,4,4,3,23,20,6,24,5,7,5,6
Q66LE6,4,9,23,2,2,19,17,9,8,13,7,8,8
P56915,8,8,2,2,1,14,8,1,2,25,15,16,7
Q9UKU0,3,9,26,52,2,43,7,26,9,18,42,33,7
O60575,3,1,2,7,11,2,1,0,6,2,11,8,7
Q96JD6,0,0,0,13,2,22,25,45,37,50,24,47,22
O00155,5,3,5,5,4,5,5,5,5,6,6,5,10
P51811,1,1,0,1,4,0,0,0,0,0,4,6,6
P17152,2,3,2,2,2,2,2,2,2,2,2,2,2
Q01344,1,1,0,1,0,0,1,0,0,0,5,2,0
P80162,0,0,0,1,19,7,1,0,0,3,19,0,0
Q96GP6,3,3,4,4,2,2,2,3,3,25,10,27,54
Q15542,7,4,8,8,6,10,5,4,8,9,6,32,33
ENSP00000324000,1,1,1,1,1,1,1,1,1,1,1,1,1
Q9BW66,6,6,2,6,17,5,5,5,4,5,16,3,6
P29016,3,3,4,3,2,2,2,4,4,5,2,4,4
A6NCI4,10,10,6,9,10,10,9,9,9,9,45,7,5
Q969X1,1,7,8,18,1,1,1,17,16,19,26,44,45
A8MYZ0,11,11,14,13,8,11,12,13,31,26,23,10,13
Q6PCB7,3,1,7,1,37,2,35,33,35,33,36,34,36
O75951,1,0,0,0,1,1,9,8,21,13,48,21,23
